Source,Country,Competition,CompetitionType,Tier,League,Season,Date,HomeRaw,AwayRaw,HomeGoals,AwayGoals,Score,Result,SourceURL,SourceLine,SourceText
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Krylya S,CSKA,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,174,Krylya S  1-3 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Rostov,Zenit,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,177,Rostov    2-1 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Khimki,Kuban,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,179,Khimki    2-2 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Lokomotiv,Spartak N,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,182,Lokomotiv 1-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Moskva,Lokomotiv,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,187,Moskva    0-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Dinamo,CSKA,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,189,Dinamo    1-2 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Zenit,Krylya S,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,191,Zenit     2-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Terek,Amkar,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,193,Terek     2-2 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Rubin,Tom,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,196,Rubin     4-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Kuban,Rostov,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,198,Kuban     0-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Spartak M,Saturn,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,200,Spartak M 4-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Spartak N,Khimki,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,202,Spartak N 0-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Amkar,Rubin,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,207,Amkar     2-2 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Khimki,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,209,Khimki    1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Rostov,Spartak N,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,212,Rostov    1-1 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Lokomotiv,Terek,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,214,Lokomotiv 4-0 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,CSKA,Zenit,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,217,CSKA      2-1 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Tom,Spartak M,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,219,Tom       1-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Krylya S,Kuban,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,221,Krylya S  1-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Saturn,Dinamo,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,223,Saturn    0-0 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Rubin,Lokomotiv,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,228,Rubin     2-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Spartak M,Amkar,5,1,5-1,1-0,https://www.rsssf.org/tablesr/rus09.html,230,Spartak M 5-1 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Saturn,Tom,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,233,Saturn    0-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Terek,Khimki,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,235,Terek     2-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Kuban,CSKA,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,238,Kuban     1-0 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Spartak N,Krylya S,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus09.html,240,Spartak N 0-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Moskva,Rostov,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,242,Moskva    2-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Dinamo,Zenit,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,244,Dinamo    1-0 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Amkar,Saturn,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,249,Amkar     0-2 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Krylya S,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,252,Krylya S  1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Lokomotiv,Spartak M,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,254,Lokomotiv 2-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Tom,Dinamo,2,3,2-3,0-1,https://www.rsssf.org/tablesr/rus09.html,256,Tom       2-3 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Zenit,Kuban,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,259,Zenit     2-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-04-26,Rostov,Terek,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,261,Rostov    1-1 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-06,Khimki,Rubin,2,3,2-3,0-1,https://www.rsssf.org/tablesr/rus09.html,264,Khimki    2-3 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-22,CSKA,Spartak N,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,267,CSKA      0-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-06-13,Rubin,Rostov,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,272,Rubin     0-2 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-06-13,Terek,Krylya S,3,2,3-2,1-0,https://www.rsssf.org/tablesr/rus09.html,274,Terek     3-2 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-06-13,Dinamo,Kuban,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,276,Dinamo    1-1 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-06-13,Spartak M,Khimki,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,278,Spartak M 1-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-06-14,Moskva,CSKA,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,281,Moskva    2-0 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-06-14,Spartak N,Zenit,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,283,Spartak N 2-2 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-06-14,Saturn,Lokomotiv,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,285,Saturn    2-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-06-14,Tom,Amkar,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,287,Tom       1-2 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-10,Khimki,Saturn,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,292,Khimki    1-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-11,Krylya S,Rubin,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,295,Krylya S  1-2 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-11,Rostov,Spartak M,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus09.html,297,Rostov    0-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-11,Amkar,Dinamo,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus09.html,299,Amkar     3-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-11,Terek,CSKA,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,302,Terek     1-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-12,Zenit,Moskva,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,305,Zenit     1-0 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-12,Lokomotiv,Tom,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,307,Lokomotiv 0-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-12,Kuban,Spartak N,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,309,Kuban     2-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-18,Rubin,CSKA,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,315,Rubin     1-2 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-18,Dinamo,Spartak N,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,317,Dinamo    2-1 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-18,Saturn,Rostov,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,319,Saturn    4-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-19,Spartak M,Krylya S,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,323,Spartak M 1-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-19,Moskva,Kuban,4,1,4-1,1-0,https://www.rsssf.org/tablesr/rus09.html,325,Moskva    4-1 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-19,Terek,Zenit,3,2,3-2,1-0,https://www.rsssf.org/tablesr/rus09.html,328,Terek     3-2 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-19,Amkar,Lokomotiv,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,331,Amkar     1-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-19,Tom,Khimki,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,333,Tom       4-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-24,Khimki,Amkar,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,339,Khimki    2-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-25,Zenit,Rubin,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,342,Zenit     0-0 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-25,Lokomotiv,Dinamo,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,344,Lokomotiv 1-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-25,Krylya S,Saturn,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,346,Krylya S  0-2 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-25,Rostov,Tom,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,348,Rostov    0-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-26,Spartak N,Moskva,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,351,Spartak N 0-0 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-26,CSKA,Spartak M,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,353,CSKA      1-2 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-26,Kuban,Terek,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,355,Kuban     1-1 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-07-31,Rubin,Spartak N,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,360,Rubin     2-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-01,Spartak M,Kuban,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,363,Spartak M 4-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-01,Terek,Moskva,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,365,Terek     1-2 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-01,Tom,CSKA,2,3,2-3,0-1,https://www.rsssf.org/tablesr/rus09.html,367,Tom       2-3 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-02,Khimki,Dinamo,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,371,Khimki    0-2 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-02,Saturn,Zenit,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,373,Saturn    2-2 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-02,Amkar,Krylya S,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,376,Amkar     2-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-02,Lokomotiv,Rostov,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,378,Lokomotiv 2-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-08,Moskva,Rubin,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,383,Moskva    1-3 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-08,Spartak N,Spartak M,2,4,2-4,0-1,https://www.rsssf.org/tablesr/rus09.html,386,Spartak N 2-4 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-08,Kuban,Saturn,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,389,Kuban     0-2 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-09,CSKA,Amkar,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,392,CSKA      1-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-09,Dinamo,Terek,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus09.html,394,Dinamo    0-1 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-09,Zenit,Tom,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,396,Zenit     0-2 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-09,Krylya S,Lokomotiv,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,398,Krylya S  1-3 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-09,Rostov,Khimki,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,401,Rostov    2-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-16,Rubin,Terek,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,405,Rubin     4-0 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-16,Spartak M,Moskva,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,407,Spartak M 2-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-16,Lokomotiv,CSKA,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,409,Lokomotiv 2-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-16,Rostov,Dinamo,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus09.html,411,Rostov    0-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-16,Amkar,Zenit,2,4,2-4,0-1,https://www.rsssf.org/tablesr/rus09.html,413,Amkar     2-4 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-16,Saturn,Spartak N,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,416,Saturn    1-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-16,Khimki,Krylya S,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,418,Khimki    1-3 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-16,Tom,Kuban,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,420,Tom       1-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-22,CSKA,Khimki,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,425,CSKA      2-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-22,Moskva,Saturn,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus09.html,427,Moskva    3-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-22,Krylya S,Rostov,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,430,Krylya S  2-2 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-22,Spartak N,Tom,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus09.html,432,Spartak N 3-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-23,Dinamo,Rubin,0,3,0-3,0-1,https://www.rsssf.org/tablesr/rus09.html,435,Dinamo    0-3 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-23,Terek,Spartak M,2,3,2-3,0-1,https://www.rsssf.org/tablesr/rus09.html,437,Terek     2-3 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-23,Zenit,Lokomotiv,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,440,Zenit     1-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-23,Kuban,Amkar,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,442,Kuban     1-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-29,Lokomotiv,Kuban,4,1,4-1,1-0,https://www.rsssf.org/tablesr/rus09.html,447,Lokomotiv 4-1 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-29,Tom,Moskva,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,450,Tom       0-0 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-29,Saturn,Terek,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus09.html,452,Saturn    3-0 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-30,Spartak M,Rubin,0,3,0-3,0-1,https://www.rsssf.org/tablesr/rus09.html,455,Spartak M 0-3 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-30,Khimki,Zenit,0,4,0-4,0-1,https://www.rsssf.org/tablesr/rus09.html,457,Khimki    0-4 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-30,Rostov,CSKA,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,460,Rostov    1-0 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-30,Krylya S,Dinamo,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus09.html,462,Krylya S  3-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-08-31,Amkar,Spartak N,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,465,Amkar     1-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-12,Rubin,Saturn,5,1,5-1,1-0,https://www.rsssf.org/tablesr/rus09.html,470,Rubin     5-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-12,CSKA,Krylya S,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus09.html,473,CSKA      3-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-12,Moskva,Amkar,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,475,Moskva    0-2 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-12,Kuban,Khimki,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,478,Kuban     2-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-13,Dinamo,Spartak M,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,481,Dinamo    1-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-13,Zenit,Rostov,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,483,Zenit     2-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-13,Spartak N,Lokomotiv,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus09.html,485,Spartak N 0-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-13,Terek,Tom,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,487,Terek     4-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-18,Khimki,Spartak N,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,492,Khimki    0-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-19,Saturn,Spartak M,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,495,Saturn    2-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-19,Lokomotiv,Moskva,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,497,Lokomotiv 1-0 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-19,Rostov,Kuban,3,3,3-3,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,499,Rostov    3-3 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-20,Tom,Rubin,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,503,Tom       0-0 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-20,Krylya S,Zenit,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus09.html,505,Krylya S  0-1 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-20,CSKA,Dinamo,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus09.html,507,CSKA      3-0 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-20,Amkar,Terek,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,509,Amkar     1-0 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-25,Rubin,Amkar,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,514,Rubin     1-2 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-26,Zenit,CSKA,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,517,Zenit     2-0 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-26,Moskva,Khimki,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus09.html,519,Moskva    3-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-26,Dinamo,Saturn,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,521,Dinamo    1-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-27,Spartak M,Tom,5,0,5-0,1-0,https://www.rsssf.org/tablesr/rus09.html,524,Spartak M 5-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-27,Terek,Lokomotiv,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,527,Terek     2-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-27,Kuban,Krylya S,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,529,Kuban     0-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-09-27,Spartak N,Rostov,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,531,Spartak N 1-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-03,Rostov,Moskva,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,536,Rostov    2-2 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-03,Tom,Saturn,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus09.html,538,Tom       3-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-03,Krylya S,Spartak N,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,540,Krylya S  0-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-03,Khimki,Terek,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,542,Khimki    1-2 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-04,Lokomotiv,Rubin,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,545,Lokomotiv 2-1 Rubin
