Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2013-09-21,2013,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Gefle IF,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-09-22,2013,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Åtvidabergs FF,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2013-09-22,2013,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Syrianska FC,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2013-09-22,2013,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,BK Häcken,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-09-22,2013,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Malmö FF,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2013-09-22,2013,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,IF Elfsborg,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2013-09-23,2013,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,AIK,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2013-09-24,2013,Sweden,Allsvenskan,1,Domestic,Östers IF,Kalmar FF,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-09-25,2013,Sweden,Allsvenskan,1,Domestic,BK Häcken,Syrianska FC,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2013-09-25,2013,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Malmö FF,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2013-09-25,2013,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,IF Elfsborg,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-09-26,2013,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,AIK,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2013-09-26,2013,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Gefle IF,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2013-09-26,2013,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Halmstads BK,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2013-09-26,2013,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,Åtvidabergs FF,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2013-09-28,2013,Sweden,Allsvenskan,1,Domestic,Syrianska FC,IF Brommapojkarna,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-09-29,2013,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Djurgårdens IF,1,4,score,1-4,A,wikipedia,wikipedia,football-data
2013-09-29,2013,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Helsingborgs IF,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-09-29,2013,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IFK Göteborg,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-09-30,2013,Sweden,Allsvenskan,1,Domestic,AIK,Östers IF,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-09-30,2013,Sweden,Allsvenskan,1,Domestic,Gefle IF,BK Häcken,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-09-30,2013,Sweden,Allsvenskan,1,Domestic,Malmö FF,Mjällby AIF,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-09-30,2013,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,IFK Norrköping,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2013-10-04,2013,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,AIK,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2013-10-05,2013,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,Åtvidabergs FF,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-10-05,2013,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Kalmar FF,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2013-10-06,2013,Sweden,Allsvenskan,1,Domestic,BK Häcken,Malmö FF,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2013-10-06,2013,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,IFK Göteborg,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-10-06,2013,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Halmstads BK,4,2,score,4-2,H,wikipedia,wikipedia,football-data
2013-10-06,2013,Sweden,Allsvenskan,1,Domestic,Syrianska FC,IF Elfsborg,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2013-10-06,2013,Sweden,Allsvenskan,1,Domestic,Östers IF,Gefle IF,1,4,score,1-4,A,wikipedia,wikipedia,football-data
2013-10-19,2013,Sweden,Allsvenskan,1,Domestic,Gefle IF,Syrianska FC,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2013-10-20,2013,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,BK Häcken,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-10-20,2013,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Östers IF,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-10-20,2013,Sweden,Allsvenskan,1,Domestic,Malmö FF,IF Brommapojkarna,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-10-20,2013,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,Helsingborgs IF,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2013-10-21,2013,Sweden,Allsvenskan,1,Domestic,AIK,IFK Norrköping,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-10-21,2013,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Mjällby AIF,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-10-21,2013,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Djurgårdens IF,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-10-25,2013,Sweden,Allsvenskan,1,Domestic,BK Häcken,Halmstads BK,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2013-10-26,2013,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,AIK,0,6,score,0-6,A,wikipedia,wikipedia,football-data
2013-10-27,2013,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Gefle IF,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-10-27,2013,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Kalmar FF,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2013-10-27,2013,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,IFK Göteborg,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-10-27,2013,Sweden,Allsvenskan,1,Domestic,Syrianska FC,Åtvidabergs FF,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2013-10-28,2013,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Malmö FF,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2013-10-28,2013,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Östers IF,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-11-03,2013,Sweden,Allsvenskan,1,Domestic,AIK,Helsingborgs IF,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-11-03,2013,Sweden,Allsvenskan,1,Domestic,Gefle IF,IF Elfsborg,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2013-11-03,2013,Sweden,Allsvenskan,1,Domestic,Halmstads BK,IF Brommapojkarna,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2013-11-03,2013,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IFK Norrköping,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2013-11-03,2013,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Mjällby AIF,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-11-03,2013,Sweden,Allsvenskan,1,Domestic,Malmö FF,Syrianska FC,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2013-11-03,2013,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,BK Häcken,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2013-11-03,2013,Sweden,Allsvenskan,1,Domestic,Östers IF,Djurgårdens IF,1,1,score,1-1,D,wikipedia,wikipedia,football-data
