PlayerID,PlayerName,Nationality,GamesUsed,FramesUsed,FramesWon,FrameRate,BaselineStart,RetroStart,RetroAdjustment
119,Simon Bedford,England,14,207,122,0.589371980676329,2600,2690.48946544146,90.4894654414584
1003,Daniel Ward,England,39,201,115,0.572139303482587,2600,2689.99999182763,89.9999918276276
1188,Muhammad Asif,Pakistan,29,201,103,0.512437810945274,2600,2689.8637712198,89.8637712197997
3982,Kaylan Patel,England,39,201,112,0.557213930348259,2600,2689.05222251253,89.0522225125264
669,Alain Robidoux,Canada,25,204,116,0.568627450980392,2600,2688.64682568323,88.6468256832254
44,Alan McManus,Scotland,18,207,113,0.545893719806763,2600,2687.86905897808,87.8690589780758
1595,Bai Langning,China,27,200,83,0.415,2600,2687.75800529991,87.7580052999124
1350,Amir Sarkhosh,Iran,37,202,109,0.53960396039604,2600,2686.94906299448,86.9490629944835
1044,Chris Wakelin,England,33,201,104,0.517412935323383,2600,2686.26456671646,86.2645667164607
1114,Fang Xiongman,China,37,203,107,0.527093596059113,2600,2685.88369438857,85.8836943885722
184,Yu Delu,China,30,203,101,0.497536945812808,2600,2685.82913491345,85.829134913447
3192,Michał Szubarczyk,Poland,44,202,113,0.55940594059406,2600,2685.74773774445,85.7477377444511
202,Mark Allen,Northern Ireland,24,201,109,0.54228855721393,2600,2685.54443253342,85.5444325334215
200,Liang Wenbo,China,23,208,112,0.538461538461538,2600,2685.07686582305,85.0768658230541
2470,Aaron Hill,Ireland,37,201,97,0.482587064676617,2600,2685.0123312667,85.012331266696
620,Eden Sharav,Israel,38,201,112,0.557213930348259,2600,2684.63437432108,84.6343743210814
666,Hossein Vafaei,Iran,27,202,100,0.495049504950495,2600,2684.06094732658,84.0609473265786
234,Richard Beckham,England,39,202,111,0.54950495049505,2600,2683.70395025236,83.7039502523603
1231,Zhao Hanyang,China,32,205,96,0.468292682926829,2600,2683.02052823392,83.0205282339225
2127,Suzie Terry,England,56,202,117,0.579207920792079,2600,2682.98967048311,82.9896704831072
1160,Yao Pengcheng,China,38,209,96,0.45933014354067,2600,2682.87975128051,82.8797512805136
112,Stephen Craigie,England,34,201,110,0.54726368159204,2600,2682.48029957878,82.4802995787754
218,Tian Pengfei,China,26,205,101,0.492682926829268,2600,2681.76718434239,81.7671843423946
581,Fung Kwok Wai,Hong Kong,39,202,111,0.54950495049505,2600,2680.92311168664,80.923111686639
906,Zhou Yuelong,China,33,201,101,0.502487562189055,2600,2680.8776114763,80.8776114762977
2293,Fong Mei Mei,Hong Kong,60,202,116,0.574257425742574,2600,2680.46563473556,80.4656347355594
64,Bjorn Haneveer,Belgium,16,211,125,0.592417061611374,2600,2680.31898758155,80.3189875815479
51,Andy Hicks,England,16,204,114,0.558823529411765,2600,2680.11629308963,80.116293089633
2784,Denys Khmelevskyi,Ukraine,42,201,111,0.552238805970149,2600,2679.95300269221,79.9530026922093
224,Ding Junhui,China,21,206,108,0.524271844660194,2600,2679.65325646999,79.653256469986
2157,Ian Martin,England,35,204,109,0.534313725490196,2600,2679.22836341026,79.2283634102591
616,Billy Castle,England,35,205,104,0.507317073170732,2600,2677.98143402294,77.9814340229391
52,Graeme Dott,Scotland,17,205,109,0.531707317073171,2600,2677.78458092588,77.7845809258843
2171,Ho Yee Ki,Hong Kong,59,203,113,0.556650246305419,2600,2677.67399697778,77.673996977775
497,Michael Georgiou,Cyprus,36,205,116,0.565853658536585,2600,2677.59156721144,77.5915672114375
2498,Lei Peifan,China,32,205,90,0.439024390243902,2600,2677.58157119134,77.5815711913392
3220,Euan Henderson,Scotland,16,203,114,0.561576354679803,2600,2677.20369963996,77.2036996399552
87,Ian Burns,England,37,203,113,0.556650246305419,2600,2677.12817362568,77.1281736256783
408,John Parrott,England,19,207,116,0.560386473429952,2600,2675.90153149846,75.9015314984631
40,Ben Harrison,England,39,202,111,0.54950495049505,2600,2675.19366049627,75.1936604962702
967,Guan Zhen,China,38,200,108,0.54,2600,2675.18836500357,75.1883650035716
8,Tom Ford,England,17,205,114,0.55609756097561,2600,2674.83174745156,74.8317474515589
45,Liam Highfield,England,34,212,111,0.523584905660377,2600,2674.69189378002,74.6918937800169
212,Steve Davis,England,15,207,116,0.560386473429952,2600,2674.65788820987,74.6578882098716
2335,Ben Hancorn,England,45,201,108,0.537313432835821,2600,2673.65635326719,73.656353267188
2298,Asutosh Padhy,India,41,200,109,0.545,2600,2673.5958670081,73.5958670081022
3213,Jason Ferguson,England,17,203,113,0.556650246305419,2600,2673.17551562986,73.1755156298555
53,Jamie Burnett,Scotland,17,206,112,0.54368932038835,2600,2672.6417365714,72.6417365713992
2166,Jackson Page,Wales,32,212,98,0.462264150943396,2600,2672.62564101371,72.625641013708
2169,Emma Parker,England,63,202,112,0.554455445544555,2600,2672.47780988578,72.4778098857755
1191,Paul Hunter,England,19,209,113,0.54066985645933,2600,2671.0581942307,71.0581942306963
12,Judd Trump,England,20,208,110,0.528846153846154,2600,2671.03286202276,71.032862022757
894,Scott Donaldson,Scotland,34,200,101,0.505,2600,2670.71137701441,70.7113770144138
62,Ricky Walden,England,22,211,122,0.578199052132701,2600,2670.11557323151,70.1155732315051
668,Neal Foulds,England,21,205,110,0.536585365853659,2600,2669.84585653093,69.8458565309325
3261,Martin Clark,England,27,201,111,0.552238805970149,2600,2669.56745859031,69.5674585903134
997,Dylan Craig,Scotland,39,204,115,0.563725490196078,2600,2669.18467126289,69.1846712628913
2499,Dean Young,Scotland,45,204,111,0.544117647058824,2600,2668.98492078865,68.9849207886509
2352,Ross Bulman,Ireland,35,205,99,0.482926829268293,2600,2668.13245305733,68.1324530573347
177,Rod Lawler,England,18,201,113,0.562189054726368,2600,2667.58763048803,67.5876304880317
617,Ashley Wright,England,36,202,107,0.52970297029703,2600,2667.31052639489,67.310526394886
1167,Bradley Jones,England,14,203,110,0.541871921182266,2600,2667.15429553794,67.1542955379428
733,George Pragnell,England,34,202,99,0.49009900990099,2600,2667.03637135409,67.0363713540846
2877,Terry Griffiths,Wales,17,208,117,0.5625,2600,2667.02355254285,67.0235525428534
905,Lyu Haotian,China,29,204,90,0.441176470588235,2600,2666.55253314495,66.5525331449467
133,Chen Zhe,China,36,201,109,0.54228855721393,2600,2666.30660462863,66.3066046286299
59,Nick Jennings,England,38,203,111,0.54679802955665,2600,2666.12836911027,66.1283691102653
1155,Geng Mingqi,China,34,201,110,0.54726368159204,2600,2665.9764255863,65.9764255862979
109,Sam Craigie,England,34,204,101,0.495098039215686,2600,2665.94968437588,65.9496843758802
26,Allan Taylor,England,37,205,111,0.541463414634146,2600,2665.54727990498,65.5472799049785
16,Barry Hawkins,England,18,203,108,0.532019704433498,2600,2665.51914316575,65.5191431657477
418,Mohammed Shehab,United Arab Emirates,25,200,92,0.46,2600,2665.43172855937,65.4317285593679
680,Mateusz Baranowski,Poland,37,204,106,0.519607843137255,2600,2665.36405378937,65.3640537893648
2882,Jake Crofts,England,42,201,104,0.517412935323383,2600,2665.32895811764,65.3289581176368
3199,Liu Shaun,Hong Kong,47,203,107,0.527093596059113,2600,2665.23841973674,65.2384197367351
1348,Kristjan Helgason,Iceland,15,207,110,0.531400966183575,2600,2665.08599333241,65.0859933324082
804,Gary Wilkinson,England,25,200,104,0.52,2600,2665.00430525806,65.0043052580622
2722,Alex Clenshaw,England,46,203,106,0.522167487684729,2600,2664.90298380706,64.9029838070578
30,Stuart Bingham,England,16,207,115,0.555555555555556,2600,2664.72075429549,64.7207542954943
78,James McBain,Scotland,22,201,108,0.537313432835821,2600,2664.28171162026,64.2817116202559
3222,John Read,England,17,202,112,0.554455445544555,2600,2664.27191166167,64.2719116616654
958,Li Yuan,China,36,202,96,0.475247524752475,2600,2664.21964984375,64.2196498437493
1261,Long Zehuang,China,38,200,96,0.48,2600,2664.14042370471,64.1404237047077
20,Jimmy White,England,15,202,111,0.54950495049505,2600,2664.00730147513,64.0073014751283
580,Steve Mifsud,Australia,37,202,111,0.54950495049505,2600,2663.94200249011,63.9420024901056
204,Michael Judge,Ireland,15,202,109,0.53960396039604,2600,2663.8676581939,63.8676581938971
1426,Anthony Davies,Wales,17,208,112,0.538461538461538,2600,2663.21658978112,63.2165897811178
795,Steve Newbury,Wales,27,204,101,0.495098039215686,2600,2662.08876279665,62.088762796654
56,Patrick Wallace,Northern Ireland,16,219,114,0.520547945205479,2600,2661.4666052822,61.4666052821949
1049,Steve James,England,21,205,105,0.51219512195122,2600,2661.36302063012,61.3630206301164
35,Joe Swail,Northern Ireland,21,212,113,0.533018867924528,2600,2661.36017761865,61.3601776186533
2749,Paul Deaville,England,45,202,97,0.48019801980198,2600,2661.24340612731,61.2434061273098
2888,Leone Crowley,Ireland,43,203,106,0.522167487684729,2600,2661.08592904853,61.0859290485309
1307,Brian Cini,Malta,39,200,112,0.56,2600,2660.45399293977,60.4539929397693
43,Liu Chuang,China,22,203,103,0.507389162561576,2600,2660.4210083339,60.4210083339035
2778,Liam Pullen,England,40,201,106,0.527363184079602,2600,2659.90631630862,59.9063163086175
2887,Chatchapong Nasa,Thailand,33,202,92,0.455445544554456,2600,2659.5001345806,59.5001345806036
130,David Gray,England,19,213,112,0.525821596244132,2600,2659.49561198169,59.4956119816934
2049,Simon Blackwell,England,43,205,107,0.521951219512195,2600,2659.24854414436,59.2485441443587
2,Stephen Maguire,Scotland,16,203,111,0.54679802955665,2600,2658.75609493258,58.7560949325825
2875,Ray Reardon,Wales,16,206,117,0.567961165048544,2600,2658.3751380702,58.3751380702033
526,John Astley,England,36,206,109,0.529126213592233,2600,2658.09018627145,58.0901862714523
68,Ryan Day,Wales,16,204,111,0.544117647058824,2600,2657.71749328838,57.7174932883818
1835,Florian Nüßle,Austria,36,203,99,0.487684729064039,2600,2657.30923564743,57.3092356474322
422,Leo Fernandez,Ireland,15,202,109,0.53960396039604,2600,2656.85289414834,56.8528941483419
