Team,SeasonStart,Country,PrevTier,Tier,Direction,StartRating,R20,R30,Change20,Change30
Grimsby Town,2016,England,5,4,Promoted,2242.97904439192,2273.43630045193,2293.53025650317,30.45725606001,50.5512121112502
Grimsby Town,2021,England,4,5,Relegated,2274.6760103773,2212.652281099,2214.49107077773,-62.0237292782999,-60.1849395995701
Grimsby Town,2022,England,5,4,Promoted,2231.04665655977,2302.61887060581,2347.7439695257,71.5722140460403,116.69731296593
Guingamp,2019,France,1,2,Relegated,2658.49994811889,2640.43416573022,,-18.0657823886704,
Hamburg,2018,Germany,1,2,Relegated,2707.86361997803,2728.90226410037,2709.22004225224,21.03864412234,1.35642227421022
Hamburg,2025,Germany,2,1,Promoted,2704.70794304884,2737.19426122167,2728.99974651708,32.4863181728297,24.2918034682398
Hannover 96,2016,Germany,1,2,Relegated,2672.8067299173,2694.7561719984,2706.66206715683,21.9494420811002,33.8553372395299
Hannover 96,2017,Germany,2,1,Promoted,2735.64304534489,2753.69251701154,2736.56264182028,18.0494716666499,0.919596475389881
Hannover 96,2019,Germany,1,2,Relegated,2642.79668605992,2598.17208114513,2636.11466279238,-44.6246049147899,-6.68202326753999
Harrogate Town,2020,England,5,4,Promoted,2233.4698840432,2251.3183815359,2284.08833038886,17.8484974926996,50.6184463456598
Hartlepool United,2003,England,4,3,Promoted,2458.68094157337,2507.56209352864,2516.10137034749,48.8811519552701,57.42042877412
Hartlepool United,2006,England,3,4,Relegated,2488.3209068228,2460.88369641251,2509.89062474872,-27.4372104102904,21.5697179259196
Hartlepool United,2007,England,4,3,Promoted,2505.61644651701,2509.70293882795,2490.69957757297,4.08649231094023,-14.9168689440398
Hartlepool United,2013,England,3,4,Relegated,2419.15469818514,2397.91025786506,2383.77582580698,-21.2444403200802,-35.3788723781604
Hartlepool United,2017,England,4,5,Relegated,2253.54849548959,2214.51059154427,2149.81899210006,-39.0379039453201,-103.72950338953
Hartlepool United,2021,England,5,4,Promoted,2228.68405874688,2287.33815174429,2324.33803122407,58.6540929974099,95.6539724771901
Hartlepool United,2023,England,4,5,Relegated,2263.11401705128,2193.9212905778,2140.63466432012,-69.19272647348,-122.47935273116
Heidenheim,2023,Germany,2,1,Promoted,2709.53598592671,2744.80861269932,2750.74447939814,35.2726267726098,41.2084934714299
Hellas Verona,2016,Italy,1,2,Relegated,2714.53934691926,2711.26695307437,2697.31200950154,-3.27239384488985,-17.2273374177198
Hellas Verona,2017,Italy,2,1,Promoted,2716.24440965577,2671.29552085104,2663.79779210536,-44.9488888047304,-52.4466175504103
Hellas Verona,2018,Italy,1,2,Relegated,2619.17086269111,2635.99687672528,2658.33972680869,16.8260140341699,39.1688641175801
Hellas Verona,2019,Italy,2,1,Promoted,2639.81112365073,2699.16223000199,,59.3511063512597,
Hereford United,2006,England,5,4,Promoted,2217.70773040281,2280.54756489481,2299.99923159323,62.8398344920001,82.2915011904202
Hereford United,2008,England,4,3,Promoted,2424.56614929989,2417.28974255568,2432.97456363406,-7.27640674421036,8.40841433416972
Hereford United,2009,England,3,4,Relegated,2371.66673332055,2362.71924080286,2327.78380592478,-8.94749251769008,-43.8829273957699
Hereford United,2012,England,4,5,Relegated,2309.5979612666,2250.2459974042,2215.50910822376,-59.3519638624002,-94.0888530428401
Hertha Berlin,2012,Germany,1,2,Relegated,2663.89528247864,2732.00088702051,2746.33606635882,68.10560454187,82.4407838801799
Hertha Berlin,2013,Germany,2,1,Promoted,2769.74905932368,2782.59496197292,2743.53373955124,12.8459026492401,-26.2153197724397
Hertha Berlin,2023,Germany,1,2,Relegated,2681.78786908735,2668.88936025796,2674.67545680946,-12.8985088293898,-7.11241227789014
Holstein Kiel,2024,Germany,2,1,Promoted,2710.86249306561,2675.38816161624,2669.36422524997,-35.4743314493703,-41.4982678156403
Holstein Kiel,2025,Germany,1,2,Relegated,2676.52566178723,,,,
Huddersfield Town,2001,England,2,3,Relegated,2678.46149776402,2622.2674553219,2643.15274535894,-56.19404244212,-35.3087524050798
Huddersfield Town,2003,England,3,4,Relegated,2494.40926572723,2460.71115141811,2483.61623259131,-33.6981143091198,-10.7930331359198
Huddersfield Town,2004,England,4,3,Promoted,2490.78730850018,2507.79188833091,2492.67516544355,17.0045798307297,1.88785694337003
Huddersfield Town,2012,England,3,2,Promoted,2590.51510779395,2628.79226899064,2633.82017507738,38.27716119669,43.3050672834302
Huddersfield Town,2017,England,2,1,Promoted,2702.66484827015,2730.74029557632,2733.25044351624,28.0754473061702,30.5855952460902
Huddersfield Town,2019,England,1,2,Relegated,2626.23810774898,2597.53108440991,2603.76735301483,-28.70702333907,-22.47075473415
Huddersfield Town,2024,England,2,3,Relegated,2581.20556938418,2569.71918043131,2551.96028871522,-11.4863889528697,-29.2452806689598
Huesca,2018,Spain,2,1,Promoted,2756.4530537977,2712.22533587045,2736.16452688622,-44.2277179272496,-20.28852691148
Huesca,2019,Spain,1,2,Relegated,2766.89494907256,2738.44063799182,2720.80182452787,-28.4543110807399,-46.09312454469
Huesca,2020,Spain,2,1,Promoted,2749.16905569286,2717.00948610296,2753.37213078392,-32.1595695899,4.20307509105987
Huesca,2021,Spain,1,2,Relegated,2756.75660099171,2722.01947494849,2699.41047906067,-34.7371260432201,-57.3461219310402
Hull City,2004,England,4,3,Promoted,2475.74148651456,2541.79998096379,2577.51820565224,66.0584944492298,101.77671913768
Hull City,2005,England,3,2,Promoted,2582.90719847421,2582.72848975695,2604.84261140866,-0.178708717260179,21.9354129344501
Hull City,2008,England,2,1,Promoted,2740.99731616049,2786.21662625979,2761.55990240966,45.2193100993,20.5625862491702
Hull City,2010,England,1,2,Relegated,2741.25209672769,2694.02305549821,2723.14046791231,-47.2290412294801,-18.1116288153798
Hull City,2013,England,2,1,Promoted,2707.22624763587,2762.18123851303,2784.44537085468,54.9549908771601,77.2191232188097
Hull City,2015,England,1,2,Relegated,2746.47120721523,2771.24111547895,2791.09960647956,24.76990826372,44.6283992643298
Hull City,2016,England,2,1,Promoted,2778.60722493606,2736.0802127356,2778.40816689469,-42.5270122004599,-0.199058041369881
Hull City,2017,England,1,2,Relegated,2757.18434582673,2666.96890554268,2650.27667724831,-90.2154402840497,-106.90766857842
Hull City,2020,England,2,3,Relegated,2565.43337369557,2571.55631866941,2560.92897473643,6.12294497383982,-4.50439895913996
Hull City,2021,England,3,2,Promoted,2622.79877748944,2591.92350919527,2583.49629509959,-30.8752682941699,-39.30248238985
Ingolstadt,2015,Germany,2,1,Promoted,2691.93273006188,2717.70490136434,2730.38504024334,25.7721713024598,38.4523101814598
Ingolstadt,2017,Germany,1,2,Relegated,2699.51074267878,2689.40209748049,2650.69067711296,-10.1086451982901,-48.8200655658197
Ipswich Town,2000,England,2,1,Promoted,2792.26806243971,2887.62755653895,2867.51722342769,95.3594940992402,75.2491609879803
Ipswich Town,2002,England,1,2,Relegated,2818.80089187235,2746.4941819704,2769.11373851461,-72.3067099019499,-49.6871533577401
Ipswich Town,2019,England,2,3,Relegated,2546.66842863514,2540.51343607435,2520.68045411157,-6.15499256079011,-25.9879745235703
Ipswich Town,2023,England,3,2,Promoted,2660.38063607233,2744.76588388105,2710.29076058061,84.3852478087197,49.9101245082798
Ipswich Town,2024,England,2,1,Promoted,2748.29915003494,2754.02655257002,2741.94418149462,5.72740253508027,-6.35496854031999
Ipswich Town,2025,England,1,2,Relegated,2713.65996961172,2714.98306923292,2733.29345080208,1.32309962120007,19.6334811903598
Kaiserslautern,2012,Germany,1,2,Relegated,2645.19360243773,2666.25571958399,2679.08916351235,21.0621171462599,33.8955610746198
Kidderminster Harriers,2005,England,4,5,Relegated,2274.57079372491,2171.06780840769,2133.4164988838,-103.50298531722,-141.15429484111
Köln,2012,Germany,1,2,Relegated,2656.78817187629,2661.49959324976,2686.63469442996,4.71142137346988,29.8465225536697
Köln,2014,Germany,2,1,Promoted,2718.31771200104,2726.71776080824,2739.75771059711,8.40004880720016,21.4399985960699
Köln,2018,Germany,1,2,Relegated,2718.18289632695,2720.94464887856,2726.11294066429,2.76175255161024,7.93004433733995
Köln,2019,Germany,2,1,Promoted,2688.48894005133,2712.19448447038,2721.76151832546,23.7055444190501,33.2725782741304
Köln,2024,Germany,1,2,Relegated,2723.22499654492,2755.48857390867,2739.35555464701,32.2635773637498,16.1305581020902
Köln,2025,Germany,2,1,Promoted,2752.17486286058,2747.33555354412,2741.08259660127,-4.83930931646,-11.0922662593102
Las Palmas,2015,Spain,2,1,Promoted,2767.22403252474,2787.86203629703,2805.47878935782,20.6380037722902,38.2547568330801
Las Palmas,2018,Spain,1,2,Relegated,2685.26981247307,2658.27196528665,2679.07808150807,-26.9978471864201,-6.19173096499981
Las Palmas,2023,Spain,2,1,Promoted,2773.47150940382,2801.07537925511,2789.82777801323,27.6038698512898,16.3562686094097
Las Palmas,2025,Spain,1,2,Relegated,2718.94033295505,,,,
Le Havre,2023,France,2,1,Promoted,2702.41611270396,2753.37932617431,2694.86879631888,50.9632134703497,-7.54731638508019
Lecce,2019,Italy,2,1,Promoted,2692.88471657849,2672.50903222235,,-20.37568435614,
Lecce,2020,Italy,1,2,Relegated,2688.00988957774,2681.16539225508,2703.13472960959,-6.84449732266012,15.12484003185
Lecce,2022,Italy,2,1,Promoted,2699.711525727,2715.51365997938,2705.62032694321,15.8021342523798,5.90880121620967
Leeds United,2004,England,1,2,Relegated,2796.01279246517,2739.6202508855,2740.86769859794,-56.3925415796703,-55.1450938672301
Leeds United,2007,England,2,3,Relegated,2642.89376899451,2683.44216212211,2626.149286428,40.5483931275999,-16.7444825665102
Leeds United,2010,England,3,2,Promoted,2612.77955440979,2676.26072638037,2710.617526007,63.4811719705804,97.8379715972101
Leeds United,2020,England,2,1,Promoted,2777.4741627247,2801.10295257427,2807.83297099565,23.6287898495702,30.3588082709503
Leeds United,2023,England,1,2,Relegated,2749.26943221347,2777.15753272868,2775.35397780722,27.8881005152102,26.0845455937501
Leeds United,2025,England,2,1,Promoted,2821.93945504949,2833.04252090977,2846.77646492209,11.1030658602799,24.8370098726
Leganés,2016,Spain,2,1,Promoted,2771.7009523724,2732.3563350072,2738.03148527594,-39.3446173652001,-33.6694670964598
Leganés,2020,Spain,1,2,Relegated,2810.91387411714,2784.3858072218,2782.18932034493,-26.5280668953401,-28.7245537722101
Leganés,2024,Spain,2,1,Promoted,2743.51446115783,2791.38902955626,2762.93572112763,47.8745683984303,19.4212599698003
Leganés,2025,Spain,1,2,Relegated,2782.53507642916,,,,
Leicester City,2002,England,1,2,Relegated,2758.54307154914,2783.0788895722,2787.85950600851,24.5358180230596,29.3164344593697
Leicester City,2003,England,2,1,Promoted,2808.64183414427,2801.30449084845,2803.99657883327,-7.33734329582012,-4.6452553109998
Leicester City,2004,England,1,2,Relegated,2784.87536044212,2741.65350970234,2734.19484833536,-43.2218507397797,-50.68051210676
Leicester City,2008,England,2,3,Relegated,2644.16770572359,2675.59434590428,2700.04270626812,31.4266401806899,55.8750005445299
Leicester City,2009,England,3,2,Promoted,2695.03239887657,2706.71185327354,2720.0759918951,11.67945439697,25.0435930185299
Leicester City,2014,England,2,1,Promoted,2835.25585817908,2758.77019415098,2761.89027751146,-76.4856640281,-73.3655806676197
Leicester City,2023,England,1,2,Relegated,2800.84682469335,2827.18556833177,2842.50908096285,26.3387436384201,41.6622562695002
Leicester City,2024,England,2,1,Promoted,2786.32168067105,2742.77287846821,2710.26898857033,-43.5488022028403,-76.0526921007204
Leicester City,2025,England,1,2,Relegated,2729.94464493832,2682.59874486063,2641.58808805945,-47.3459000776898,-88.3565568788699
Lens,2015,France,1,2,Relegated,2616.63295944003,2663.71771207835,2663.84468500909,47.08475263832,47.21172556906
Lens,2020,France,2,1,Promoted,2697.39306820381,2750.46977867145,2771.89661250887,53.0767104676402,74.5035443050601
Levante,2016,Spain,1,2,Relegated,2729.82022859124,2778.2772917444,2814.30946286667,48.4570631531601,84.4892342754301
Levante,2017,Spain,2,1,Promoted,2790.05059256184,2772.36895978583,2774.53769047663,-17.6816327760098,-15.51290208521
Levante,2022,Spain,1,2,Relegated,2791.48493095407,2795.73104764968,2811.3395698489,4.24611669561,19.8546388948298
Levante,2025,Spain,2,1,Promoted,2774.69525710009,2754.68132872429,2757.06774745345,-20.0139283758003,-17.6275096466402
Leyton Orient,2006,England,4,3,Promoted,2447.09040757954,2442.78322906983,2483.86197816853,-4.30717850970996,36.77157058899
Leyton Orient,2015,England,3,4,Relegated,2472.94531256688,2432.56085969959,2419.02266919072,-40.3844528672903,-53.9226433761601
Leyton Orient,2017,England,4,5,Relegated,2224.87427864501,2146.10298701373,2136.43864855501,-78.7712916312798,-88.4356300899999
Leyton Orient,2019,England,5,4,Promoted,2261.62345893925,2256.33562625138,2267.64335224326,-5.28783268787038,6.01989330400966
Leyton Orient,2023,England,4,3,Promoted,2425.1436041071,2424.84039870755,2491.66187043716,-0.303205399550279,66.5182663300598
Lincoln City,1999,England,3,4,Relegated,2470.92947319057,2430.35906576922,2400.98421548818,-40.5704074213504,-69.9452577023903
Lincoln City,2011,England,4,5,Relegated,2241.44201770006,2146.13310616151,2126.86822625995,-95.3089115385501,-114.57379144011
Lincoln City,2017,England,5,4,Promoted,2320.18724802233,2338.11915669142,2380.73655583112,17.9319086690898,60.5493078087898
Lincoln City,2019,England,4,3,Promoted,2455.00705504525,2444.77079387349,2449.45576767724,-10.2362611717599,-5.55128736800998
Livorno,2014,Italy,1,2,Relegated,2572.22629438539,2618.46201128786,2623.41145998792,46.2357169024704,51.1851656025301
Lorient,2017,France,1,2,Relegated,2691.3112199403,2701.18588998158,2691.971198419,9.8746700412803,0.659978478699941
Lorient,2020,France,2,1,Promoted,2713.05426791006,2663.22399400958,2708.13894905409,-49.8302739004798,-4.91531885596987
Lorient,2024,France,1,2,Relegated,2713.21103694363,2723.31454389294,2751.00130853359,10.10350694931,37.79027158996
Lorient,2025,France,2,1,Promoted,2732.56187930946,2791.24934096848,2804.38464417737,58.6874616590199,71.8227648679099
Luton Town,2001,England,3,4,Relegated,2475.63954191645,2455.06750098397,2476.82698299792,-20.5720409324799,1.18744108146984
Luton Town,2002,England,4,3,Promoted,2516.52962380802,2569.71093756221,2574.36944061371,53.1813137541899,57.8398168056901
Luton Town,2005,England,3,2,Promoted,2678.07367227335,2675.88832430448,2657.95578150448,-2.18534796886979,-20.11789076887
Luton Town,2007,England,2,3,Relegated,2567.93109998495,2540.90711869184,2494.79952550744,-27.02398129311,-73.1315744775097
Luton Town,2008,England,3,4,Relegated,2428.06143746367,2385.99152810663,2369.86051187394,-42.0699093570397,-58.2009255897297
Luton Town,2009,England,4,5,Relegated,2365.40579569745,2303.10731953629,2286.10785581315,-62.2984761611597,-79.2979398842999
Luton Town,2014,England,5,4,Promoted,2307.14542675921,2373.86080683993,2400.58645223701,66.71538008072,93.4410254778
Luton Town,2018,England,4,3,Promoted,2468.8216239599,2551.88273384546,2590.60205930914,83.0611098855598,121.78043534924
Luton Town,2019,England,3,2,Promoted,2610.13803727011,2595.11216118652,2550.5945309367,-15.02587608359,-59.5435063334103
Luton Town,2023,England,2,1,Promoted,2715.18139577317,2718.41540081926,2724.96162303406,3.23400504608981,9.78022726088966
Luton Town,2024,England,1,2,Relegated,2701.61917821953,2650.59554818574,2587.39666279903,-51.0236300337902,-114.2225154205
Luton Town,2025,England,2,3,Relegated,2617.73737372612,2596.24061316898,,-21.4967605571401,
Macclesfield Town,1999,England,3,4,Relegated,2458.3842576387,2409.96268020044,2387.23825003685,-48.4215774382601,-71.1460076018502
Macclesfield Town,2012,England,4,5,Relegated,2222.78268495371,2199.9887312014,2199.6000322179,-22.7939537523102,-23.1826527358098
Macclesfield Town,2018,England,5,4,Promoted,2254.42074371288,2226.44084173235,2255.65192181276,-27.97990198053,1.23117809988025
Mallorca,2013,Spain,1,2,Relegated,2739.37919136279,2729.56515355648,2707.12277229805,-9.81403780631035,-32.2564190647399
Mallorca,2019,Spain,2,1,Promoted,2726.37698188236,2724.21888047457,2720.73064326559,-2.15810140778967,-5.64633861676975
Mallorca,2020,Spain,1,2,Relegated,2716.67722146753,2790.47447914541,2793.70660804803,73.7972576778798,77.0293865804997
Mallorca,2021,Spain,2,1,Promoted,2792.41339685256,2788.08599498194,2752.70773045387,-4.32740187061972,-39.7056663986896
Manchester City,1999,England,3,2,Promoted,2719.02856102435,2792.03692641225,2788.48499862588,73.0083653879001,69.4564376015301
Manchester City,2000,England,2,1,Promoted,2789.76153023872,2790.27080878423,2782.50605098628,0.509278545510369,-7.25547925243973
Manchester City,2001,England,1,2,Relegated,2785.47001469841,2779.46860420583,2829.02842208999,-6.00141049257991,43.5584073915798
Manchester City,2002,England,2,1,Promoted,2853.65646161298,2850.8632867592,2851.19648655726,-2.79317485377987,-2.45997505571995
Mansfield Town,2002,England,4,3,Promoted,2407.5334737677,2383.1801073091,2423.04020698226,-24.3533664585998,15.50673321456
Mansfield Town,2003,England,3,4,Relegated,2407.69673615917,2457.84014978174,2449.88783106437,50.1434136225698,42.1910949051999
Mansfield Town,2008,England,4,5,Relegated,2269.82466708213,2170.64487610609,2177.09447510401,-99.1797909760398,-92.7301919781198
Mansfield Town,2013,England,5,4,Promoted,2279.82749124579,2278.03112486394,2305.47808014462,-1.79636638185002,25.6505888988299
Mansfield Town,2024,England,4,3,Promoted,2456.89366125323,2484.85923214866,2426.64457589292,27.9655708954297,-30.2490853603103
Metz,2015,France,1,2,Relegated,2598.00722653254,2634.9066563028,2631.74650271657,36.8994297702602,33.7392761840301
Metz,2016,France,2,1,Promoted,2681.99711781152,2672.79083032188,2687.39049156584,-9.20628748964009,5.39337375431978
Metz,2018,France,1,2,Relegated,2633.64436390671,2694.9394761477,2705.36389024456,61.29511224099,71.7195263378499
Metz,2019,France,2,1,Promoted,2732.67430048795,2711.65291638568,,-21.0213841022701,
Metz,2022,France,1,2,Relegated,2700.3987629681,2678.58506488494,2700.34580721923,-21.81369808316,-0.0529557488698629
Metz,2023,France,2,1,Promoted,2733.52869870952,2701.77330614027,2719.1676679867,-31.75539256925,-14.36103072282
Metz,2024,France,1,2,Relegated,2694.36420529329,2708.6030160068,2737.44048662232,14.2388107135098,43.0762813290298
Metz,2025,France,2,1,Promoted,2716.43162646469,2668.05891738939,2642.03743137422,-48.3727090753,-74.39419509047
Middlesbrough,2009,England,1,2,Relegated,2767.8061591034,2731.1042171531,2719.40250282661,-36.7019419503004,-48.4036562767901
Middlesbrough,2016,England,2,1,Promoted,2793.46454177238,2776.86385836255,2744.52134626008,-16.6006834098298,-48.9431955123
Middlesbrough,2017,England,1,2,Relegated,2721.34345805842,2710.03090622574,2703.40385973805,-11.3125518326797,-17.9395983203699
Millwall,2001,England,3,2,Promoted,2700.53395373787,2721.26739593257,2756.03653384162,20.7334421946998,55.50258010375
Millwall,2006,England,2,3,Relegated,2619.3335904847,2536.41066284964,2553.98612968167,-82.9229276350598,-65.3474608030301
Millwall,2010,England,3,2,Promoted,2648.69291664035,2656.04378851122,2686.74459102971,7.35087187086992,38.05167438936
Millwall,2015,England,2,3,Relegated,2579.85657281644,2546.46021176634,2552.54750711881,-33.3963610501,-27.3090656976301
Millwall,2017,England,3,2,Promoted,2584.85022068293,2598.66838294657,2645.47925087206,13.8181622636403,60.6290301891304
Milton Keynes Dons,2006,England,3,4,Relegated,2487.38543141231,2476.53716685299,2476.39114969008,-10.8482645593199,-10.99428172223
Milton Keynes Dons,2008,England,4,3,Promoted,2521.19592371152,2584.39240935937,2602.53433773318,63.1964856478498,81.3384140216599
Milton Keynes Dons,2015,England,3,2,Promoted,2623.6858621234,2585.43565831058,2599.82963704889,-38.25020381282,-23.8562250745099
Milton Keynes Dons,2016,England,2,3,Relegated,2568.99805917233,2506.05800562842,2526.85505718778,-62.9400535439104,-42.1430019845502
Milton Keynes Dons,2018,England,3,4,Relegated,2440.92371227504,2456.54851619978,2405.79236483041,15.6248039247398,-35.1313474446301
Milton Keynes Dons,2019,England,4,3,Promoted,2426.77334480951,2379.42466038386,2420.30470806046,-47.3486844256499,-6.46863674904989
Milton Keynes Dons,2023,England,3,4,Relegated,2464.1787994167,2411.53511554777,2430.87794489353,-52.6436838689297,-33.3008545231696
Montpellier,2025,France,1,2,Relegated,2648.7653428214,,,,
Monza,2022,Italy,2,1,Promoted,2715.89440728778,2762.74329393546,2770.29724947949,46.8488866476801,54.4028421917101
Monza,2025,Italy,1,2,Relegated,2654.29089902542,2683.10894603083,2720.36631404262,28.8180470054099,66.0754150172002
Morecambe,2007,England,5,4,Promoted,2169.21689005108,2270.17547512286,2304.48023313217,100.95858507178,135.26334308109
Morecambe,2021,England,4,3,Promoted,2392.53948537905,2402.8104324151,2405.75967992533,10.2709470360501,13.2201945462803
Morecambe,2023,England,3,4,Relegated,2420.26328903426,2422.62810938009,2414.40171086282,2.36482034582969,-5.86157817144022
Morecambe,2025,England,4,5,Relegated,2238.42488196887,2141.30747842065,,-97.11740354822,
Málaga,2018,Spain,1,2,Relegated,2689.26199007628,2696.56657067271,2706.25157718543,7.30458059642979,16.9895871091499
Nancy,2016,France,2,1,Promoted,2725.28825876948,2737.31634743734,2669.64717478913,12.0280886678602,-55.6410839803498
Nancy,2017,France,1,2,Relegated,2649.95665671101,2614.89850294788,2569.70221979704,-35.0581537631301,-80.2544369139701
Newcastle United,2009,England,1,2,Relegated,2788.96511259327,2832.79584062762,2817.2712302518,43.8307280343497,28.3061176585297
Newcastle United,2010,England,2,1,Promoted,2870.76020021949,2868.06624442924,2846.97581559838,-2.69395579024967,-23.7843846211099
Newcastle United,2016,England,1,2,Relegated,2748.31804551804,2802.51716572298,2795.44983463931,54.1991202049399,47.1317891212702
Newcastle United,2017,England,2,1,Promoted,2785.53828864642,2752.21913961708,2786.74640258933,-33.3191490293398,1.20811394291013
Newport County,2013,England,5,4,Promoted,2190.24690393017,2304.07706825182,2282.71057555297,113.83016432165,92.4636716228001
Northampton Town,1999,England,3,4,Relegated,2572.70455382246,2529.01102464766,2485.37874243874,-43.6935291748,-87.3258113837201
Northampton Town,2000,England,4,3,Promoted,2492.32287959035,2511.53538370546,2526.69935057285,19.2125041151098,34.3764709825
Northampton Town,2003,England,3,4,Relegated,2397.71804917172,2369.86652056275,2398.83613457717,-27.8515286089701,1.11808540545007
Northampton Town,2006,England,4,3,Promoted,2496.69991218786,2494.50494310385,2493.64642522293,-2.1949690840097,-3.05348696493002
Northampton Town,2009,England,3,4,Relegated,2469.65219123569,2383.69192186532,2426.08463273651,-85.9602693703701,-43.5675584991805
Northampton Town,2016,England,4,3,Promoted,2505.55305439459,2490.30173587203,2460.16694413804,-15.2513185225603,-45.3861102565502
Northampton Town,2018,England,3,4,Relegated,2414.02755489735,2376.11185732573,2356.95380623478,-37.9156975716201,-57.0737486625699
Northampton Town,2020,England,4,3,Promoted,2415.54903461166,2409.08433321494,2384.85254103061,-6.46470139671965,-30.6964935810497
Northampton Town,2021,England,3,4,Relegated,2422.44155903248,2426.58219156338,2418.87297962254,4.14063253089989,-3.56857940994041
Northampton Town,2023,England,4,3,Promoted,2428.72245018698,2440.00967829903,2457.02603539791,11.2872281120499,28.3035852109301
Norwich City,2004,England,2,1,Promoted,2817.01668710726,2782.49467982372,2750.71522907606,-34.52200728354,-66.3014580312001
Norwich City,2005,England,1,2,Relegated,2779.33463155883,2702.25135080439,2716.09016303322,-77.0832807544402,-63.2444685256101
Norwich City,2009,England,2,3,Relegated,2590.87628151659,2630.36703931382,2663.5980262259,39.4907577972299,72.7217447093099
Norwich City,2010,England,3,2,Promoted,2649.82321637099,2704.29603082859,2713.03482136531,54.4728144576002,63.2116049943202
Norwich City,2011,England,2,1,Promoted,2767.47368445985,2798.06480299736,2804.63304178656,30.5911185375098,37.1593573267101
Norwich City,2014,England,1,2,Relegated,2732.65181678495,2709.74372879932,2724.08145375938,-22.9080879856301,-8.5703630255698
Norwich City,2015,England,2,1,Promoted,2769.78126650262,2804.74270144025,2747.61217107151,34.9614349376302,-22.1690954311098
Norwich City,2016,England,1,2,Relegated,2752.73923376144,2715.45353439844,2716.68914253093,-37.2856993630003,-36.0500912305101
Norwich City,2019,England,2,1,Promoted,2790.17067568683,2730.13780998137,2748.43688659712,-60.0328657054597,-41.7337890897097
Norwich City,2020,England,1,2,Relegated,2689.93208989332,2749.67909985166,2748.01574628245,59.7470099583397,58.0836563891298
Norwich City,2021,England,2,1,Promoted,2775.24193805602,2738.81032157578,2743.08245634446,-36.4316164802399,-32.1594817115601
Norwich City,2022,England,1,2,Relegated,2717.06116524526,2699.54180091054,2670.6366071238,-17.5193643347197,-46.42455812146
Nottingham Forest,1999,England,1,2,Relegated,2717.12405000789,2673.55990995051,2657.08649817241,-43.5641400573804,-60.0375518354804
Nottingham Forest,2005,England,2,3,Relegated,2650.94697840735,2600.57456333897,2563.09502774129,-50.3724150683797,-87.85195066606
Nottingham Forest,2008,England,3,2,Promoted,2643.63660471687,2613.01170382104,2642.77679267558,-30.6249008958298,-0.859812041289843
Nottingham Forest,2022,England,2,1,Promoted,2766.41721777879,2798.31202170591,2760.30224536071,31.8948039271199,-6.11497241808002
Notts County,2004,England,3,4,Relegated,2456.15473092878,2397.58914456064,2366.78053972449,-58.56558636814,-89.3741912042897
Notts County,2010,England,4,3,Promoted,2451.41394171436,2483.81198056506,2513.25424000805,32.3980388506998,61.84029829369
Notts County,2015,England,3,4,Relegated,2432.21398338614,2404.08829695189,2375.82822472609,-28.1256864342504,-56.3857586600502
Notts County,2019,England,4,5,Relegated,2284.7578637062,2264.81445986258,2256.0568759156,-19.9434038436202,-28.7009877906003
Notts County,2023,England,5,4,Promoted,2323.22354883403,2383.56992188791,2336.35904055269,60.3463730538797,13.13549171866
Nîmes,2018,France,2,1,Promoted,2731.51546241113,2732.02685658696,2737.4138392411,0.511394175829992,5.89837682996995
Nîmes,2021,France,1,2,Relegated,2678.55489523998,2631.91721151503,2599.45778933293,-46.63768372495,-79.0971059070498
Nürnberg,2014,Germany,1,2,Relegated,2682.77925793127,2640.21578494947,2615.85324017771,-42.5634729817998,-66.9260177535598
Nürnberg,2018,Germany,2,1,Promoted,2660.03961871771,2639.62943295212,2626.61167429855,-20.4101857655896,-33.4279444191598
Nürnberg,2019,Germany,1,2,Relegated,2609.18475008878,2597.14833920295,2572.73537349775,-12.0364108858303,-36.4493765910302
Oldham Athletic,2018,England,3,4,Relegated,2438.10437139377,2400.6809478052,2406.4332573132,-37.4234235885701,-31.6711140805701
Oldham Athletic,2022,England,4,5,Relegated,2235.69879787176,2123.99380239336,2152.19615670408,-111.7049954784,-83.5026411676799
Oldham Athletic,2025,England,5,4,Promoted,2192.32102354395,2225.83488478489,,33.5138612409401,
Osasuna,2014,Spain,1,2,Relegated,2754.25264848173,2714.28442777025,2646.0213876508,-39.9682207114797,-108.23126083093
Osasuna,2016,Spain,2,1,Promoted,2701.75198217976,2668.25961482615,2652.17411536761,-33.49236735361,-49.5778668121502
Osasuna,2017,Spain,1,2,Relegated,2664.66953653236,2694.17395970849,2699.1513868647,29.5044231761303,34.4818503323399
Osasuna,2019,Spain,2,1,Promoted,2820.39023130325,2827.23381126526,2808.81968311854,6.84357996201015,-11.5705481847099
Oxford United,1999,England,2,3,Relegated,2650.80641762309,2574.37842514116,2529.62888803687,-76.4279924819302,-121.17752958622
Oxford United,2001,England,3,4,Relegated,2393.34882246306,2358.7607270886,2355.03614813305,-34.58809537446,-38.3126743300099
Oxford United,2006,England,4,5,Relegated,2320.18039688127,2314.50096907221,2225.89024204215,-5.67942780906014,-94.2901548391201
Oxford United,2010,England,5,4,Promoted,2218.50521744923,2259.04612910498,2304.25032298994,40.5409116557503,85.74510554071
Oxford United,2016,England,4,3,Promoted,2464.1314544544,2482.17627464022,2523.81222224598,18.0448201858198,59.6807677915799
