Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource,DateMatchMethod
2023-11-12,2023,Sweden,Allsvenskan,1,Domestic,Degerfors IF,Mjällby AIF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2023-11-12,2023,Sweden,Allsvenskan,1,Domestic,Hammarby,Halmstads BK,2,2,2-2,D,wikipedia,wikipedia,football-data,
2023-11-12,2023,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,BK Häcken,2,1,2-1,H,wikipedia,wikipedia,football-data,
2023-11-12,2023,Sweden,Allsvenskan,1,Domestic,IK Sirius,IFK Norrköping,2,0,2-0,H,wikipedia,wikipedia,football-data,
2023-11-12,2023,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Djurgårdens IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2023-11-12,2023,Sweden,Allsvenskan,1,Domestic,Malmö FF,IF Elfsborg,1,0,1-0,H,wikipedia,wikipedia,football-data,
2023-11-12,2023,Sweden,Allsvenskan,1,Domestic,Varbergs BoIS,IFK Göteborg,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-03-30,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Malmö FF,1,5,1-5,A,wikipedia,wikipedia,football-data,
2024-03-31,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,Mjällby AIF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-03-31,2024,Sweden,Allsvenskan,1,Domestic,GAIS,IF Brommapojkarna,0,4,0-4,A,wikipedia,wikipedia,football-data,
2024-03-31,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Kalmar FF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-04-01,2024,Sweden,Allsvenskan,1,Domestic,AIK,Västerås SK,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-04-01,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,IFK Värnamo,2,2,2-2,D,wikipedia,wikipedia,football-data,
2024-04-01,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Djurgårdens IF,1,4,1-4,A,wikipedia,wikipedia,football-data,
2024-04-01,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,Halmstads BK,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-04-06,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,AIK,2,2,2-2,D,wikipedia,wikipedia,football-data,
2024-04-06,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,IFK Norrköping,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-04-07,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,IFK Göteborg,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-04-07,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,Hammarby IF,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-04-07,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,IF Elfsborg,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-04-08,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,BK Häcken,3,3,3-3,D,wikipedia,wikipedia,football-data,
2024-04-08,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,GAIS,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-04-08,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IK Sirius,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-04-13,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,AIK,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-04-13,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,Halmstads BK,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-04-14,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,IK Sirius,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-04-14,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,GAIS,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-04-14,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IFK Göteborg,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-04-15,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,IF Brommapojkarna,4,3,4-3,H,wikipedia,wikipedia,football-data,
2024-04-15,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IF Elfsborg,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-04-15,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,Malmö FF,0,4,0-4,A,wikipedia,wikipedia,football-data,
2024-04-20,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IFK Norrköping,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-04-20,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,IFK Värnamo,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-04-20,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,Västerås SK,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-04-21,2024,Sweden,Allsvenskan,1,Domestic,AIK,Djurgårdens IF,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-04-21,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,Hammarby IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-04-21,2024,Sweden,Allsvenskan,1,Domestic,GAIS,Mjällby AIF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-04-21,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,IF Brommapojkarna,0,2,0-2,A,wikipedia,wikipedia,football-data,
2024-04-22,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Kalmar FF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-04-24,2024,Sweden,Allsvenskan,1,Domestic,AIK,IFK Värnamo,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-04-24,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,IK Sirius,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-04-24,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,BK Häcken,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-04-25,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Malmö FF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-04-25,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Hammarby IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-04-25,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,IF Elfsborg,4,2,4-2,H,wikipedia,wikipedia,football-data,
2024-04-25,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,GAIS,2,3,2-3,A,wikipedia,wikipedia,football-data,
2024-04-25,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,Mjällby AIF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-04-28,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,IFK Norrköping,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-04-28,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,GAIS,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-04-28,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,Halmstads BK,1,3,1-3,A,wikipedia,wikipedia,football-data,
2024-04-28,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,AIK,5,0,5-0,H,wikipedia,wikipedia,football-data,
2024-04-29,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Västerås SK,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-04-29,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,IFK Göteborg,0,3,0-3,A,wikipedia,wikipedia,football-data,
2024-04-29,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,IK Sirius,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-04-29,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,Kalmar FF,3,2,3-2,H,wikipedia,wikipedia,football-data,
2024-05-04,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,BK Häcken,0,3,0-3,A,wikipedia,wikipedia,football-data,
2024-05-04,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Halmstads BK,5,2,5-2,H,wikipedia,wikipedia,football-data,
2024-05-04,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,IF Brommapojkarna,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-05-05,2024,Sweden,Allsvenskan,1,Domestic,AIK,IFK Norrköping,6,2,6-2,H,wikipedia,wikipedia,football-data,
2024-05-05,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IFK Värnamo,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-05-05,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Malmö FF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-05-05,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,Djurgårdens IF,0,2,0-2,A,wikipedia,wikipedia,football-data,
2024-05-06,2024,Sweden,Allsvenskan,1,Domestic,GAIS,IFK Göteborg,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-05-11,2024,Sweden,Allsvenskan,1,Domestic,AIK,IK Sirius,1,3,1-3,A,wikipedia,wikipedia,football-data,
2024-05-11,2024,Sweden,Allsvenskan,1,Domestic,GAIS,Västerås SK,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-05-11,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Mjällby AIF,1,3,1-3,A,wikipedia,wikipedia,football-data,
2024-05-12,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,Kalmar FF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-05-12,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,IF Elfsborg,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-05-12,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Hammarby IF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-05-12,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,IF Brommapojkarna,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-05-13,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Malmö FF,0,3,0-3,A,wikipedia,wikipedia,football-data,
2024-05-15,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,BK Häcken,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-05-15,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,AIK,6,1,6-1,H,wikipedia,wikipedia,football-data,
2024-05-15,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,Hammarby IF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-05-15,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,IFK Värnamo,0,2,0-2,A,wikipedia,wikipedia,football-data,
2024-05-16,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,Djurgårdens IF,0,5,0-5,A,wikipedia,wikipedia,football-data,
2024-05-16,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,IFK Göteborg,2,2,2-2,D,wikipedia,wikipedia,football-data,
2024-05-16,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IFK Norrköping,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-05-16,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,GAIS,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-05-19,2024,Sweden,Allsvenskan,1,Domestic,GAIS,IF Elfsborg,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-05-19,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,AIK,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-05-19,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,IFK Norrköping,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-05-19,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,Kalmar FF,0,2,0-2,A,wikipedia,wikipedia,football-data,
2024-05-20,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,Malmö FF,2,2,2-2,D,wikipedia,wikipedia,football-data,
2024-05-20,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Halmstads BK,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-05-20,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,Västerås SK,0,0,0-0,D,wikipedia,wikipedia,football-data,
2024-05-21,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Mjällby AIF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-05-24,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Halmstads BK,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-05-24,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,Kalmar FF,5,0,5-0,H,wikipedia,wikipedia,football-data,
2024-05-25,2024,Sweden,Allsvenskan,1,Domestic,GAIS,BK Häcken,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-05-25,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,Djurgårdens IF,1,3,1-3,A,wikipedia,wikipedia,football-data,
2024-05-26,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IK Sirius,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-05-26,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,IF Brommapojkarna,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-05-27,2024,Sweden,Allsvenskan,1,Domestic,AIK,IFK Göteborg,5,2,5-2,H,wikipedia,wikipedia,football-data,
2024-05-27,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,IFK Värnamo,0,4,0-4,A,wikipedia,wikipedia,football-data,
2024-05-28,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,IF Elfsborg,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-05-29,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,BK Häcken,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-06-01,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,GAIS,4,0,4-0,H,wikipedia,wikipedia,football-data,
2024-06-01,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,Malmö FF,2,2,2-2,D,wikipedia,wikipedia,football-data,
2024-06-01,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IF Elfsborg,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-06-01,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,IFK Norrköping,5,1,5-1,H,wikipedia,wikipedia,football-data,
2024-06-02,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,AIK,4,1,4-1,H,wikipedia,wikipedia,football-data,
2024-06-02,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Hammarby IF,0,3,0-3,A,wikipedia,wikipedia,football-data,
2024-06-02,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,Mjällby AIF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-06-02,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Västerås SK,0,4,0-4,A,wikipedia,wikipedia,football-data,
2024-07-06,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,IF Brommapojkarna,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-07-06,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,IK Sirius,3,2,3-2,H,wikipedia,wikipedia,football-data,
2024-07-07,2024,Sweden,Allsvenskan,1,Domestic,AIK,Kalmar FF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-07-07,2024,Sweden,Allsvenskan,1,Domestic,GAIS,Hammarby IF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2024-07-07,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,IFK Göteborg,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-07-07,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,Halmstads BK,5,1,5-1,H,wikipedia,wikipedia,football-data,
2024-07-08,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Djurgårdens IF,1,3,1-3,A,wikipedia,wikipedia,football-data,
2024-07-08,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,BK Häcken,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-07-13,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,GAIS,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-07-13,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,Malmö FF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-07-14,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,IF Elfsborg,3,5,3-5,A,wikipedia,wikipedia,football-data,
2024-07-14,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,IFK Värnamo,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-07-14,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IF Brommapojkarna,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-07-14,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,IFK Norrköping,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-07-15,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,AIK,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-07-15,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IFK Göteborg,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-07-19,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,Malmö FF,3,4,3-4,A,wikipedia,wikipedia,football-data,
2024-07-20,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,Hammarby IF,0,2,0-2,A,wikipedia,wikipedia,football-data,
2024-07-20,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,BK Häcken,2,2,2-2,D,wikipedia,wikipedia,football-data,
2024-07-20,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Djurgårdens IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-07-21,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Mjällby AIF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-07-21,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Västerås SK,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-07-21,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Halmstads BK,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-07-22,2024,Sweden,Allsvenskan,1,Domestic,GAIS,AIK,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-07-27,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,IFK Värnamo,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-07-27,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IF Brommapojkarna,3,4,3-4,A,wikipedia,wikipedia,football-data,
2024-07-27,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Kalmar FF,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-07-27,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,IK Sirius,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-07-28,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,Västerås SK,4,0,4-0,H,wikipedia,wikipedia,football-data,
2024-07-28,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Mjällby AIF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-07-28,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Djurgårdens IF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-07-29,2024,Sweden,Allsvenskan,1,Domestic,AIK,GAIS,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-08-03,2024,Sweden,Allsvenskan,1,Domestic,GAIS,IFK Norrköping,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-08-03,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,Halmstads BK,4,1,4-1,H,wikipedia,wikipedia,football-data,
2024-08-03,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,AIK,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-08-04,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,IFK Göteborg,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-08-04,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,IK Sirius,2,4,2-4,A,wikipedia,wikipedia,football-data,
2024-08-04,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Hammarby IF,1,4,1-4,A,wikipedia,wikipedia,football-data,
2024-08-10,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Malmö FF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-08-10,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IFK Värnamo,0,0,0-0,D,wikipedia,wikipedia,football-data,
2024-08-10,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Västerås SK,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-08-11,2024,Sweden,Allsvenskan,1,Domestic,AIK,Mjällby AIF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2024-08-11,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,GAIS,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-08-11,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,Kalmar FF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-08-12,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IF Brommapojkarna,3,3,3-3,D,wikipedia,wikipedia,football-data,
2024-08-17,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IK Sirius,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-08-17,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,Hammarby IF,0,3,0-3,A,wikipedia,wikipedia,football-data,
2024-08-17,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,IFK Norrköping,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-08-17,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,Kalmar FF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-08-18,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,AIK,0,2,0-2,A,wikipedia,wikipedia,football-data,
2024-08-18,2024,Sweden,Allsvenskan,1,Domestic,GAIS,Halmstads BK,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-08-18,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,BK Häcken,1,3,1-3,A,wikipedia,wikipedia,football-data,
2024-08-18,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,IF Elfsborg,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-08-24,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Malmö FF,2,2,2-2,D,wikipedia,wikipedia,football-data,
2024-08-25,2024,Sweden,Allsvenskan,1,Domestic,AIK,IF Brommapojkarna,2,1,2-1,H,wikipedia,wikipedia,football-data,
2024-08-25,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,IFK Värnamo,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-08-25,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,IFK Göteborg,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-08-25,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,Djurgårdens IF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-08-26,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Västerås SK,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-08-26,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,GAIS,0,0,0-0,D,wikipedia,wikipedia,football-data,
2024-08-26,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Mjällby AIF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-08-31,2024,Sweden,Allsvenskan,1,Domestic,GAIS,Kalmar FF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-08-31,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,AIK,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-08-31,2024,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,Halmstads BK,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-08-31,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,IK Sirius,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-09-01,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,IF Elfsborg,3,3,3-3,D,wikipedia,wikipedia,football-data,
2024-09-01,2024,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Hammarby IF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-09-01,2024,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,BK Häcken,3,3,3-3,D,wikipedia,wikipedia,football-data,
2024-09-01,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,Djurgårdens IF,4,0,4-0,H,wikipedia,wikipedia,football-data,
2024-09-14,2024,Sweden,Allsvenskan,1,Domestic,Västerås SK,GAIS,2,3,2-3,A,wikipedia,wikipedia,football-data,
2024-09-15,2024,Sweden,Allsvenskan,1,Domestic,AIK,Malmö FF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2024-09-15,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,IFK Göteborg,3,3,3-3,D,wikipedia,wikipedia,football-data,
2024-09-15,2024,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Mjällby AIF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-09-15,2024,Sweden,Allsvenskan,1,Domestic,Halmstads BK,IF Elfsborg,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-09-15,2024,Sweden,Allsvenskan,1,Domestic,IK Sirius,IF Brommapojkarna,3,2,3-2,H,wikipedia,wikipedia,football-data,
2024-09-15,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IFK Värnamo,3,1,3-1,H,wikipedia,wikipedia,football-data,
2024-09-16,2024,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IFK Norrköping,1,1,1-1,D,wikipedia,wikipedia,football-data,
2024-09-18,2024,Sweden,Allsvenskan,1,Domestic,GAIS,Malmö FF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2024-09-19,2024,Sweden,Allsvenskan,1,Domestic,BK Häcken,Djurgårdens IF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2024-09-19,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,IFK Norrköping,2,2,2-2,D,wikipedia,wikipedia,football-data,
2024-09-21,2024,Sweden,Allsvenskan,1,Domestic,IF Brommapojkarna,Mjällby AIF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2024-09-21,2024,Sweden,Allsvenskan,1,Domestic,Kalmar FF,AIK,0,1,0-1,A,wikipedia,wikipedia,football-data,
2024-09-22,2024,Sweden,Allsvenskan,1,Domestic,GAIS,Djurgårdens IF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2024-09-22,2024,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Hammarby IF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2024-09-22,2024,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,Västerås SK,2,0,2-0,H,wikipedia,wikipedia,football-data,
2024-09-22,2024,Sweden,Allsvenskan,1,Domestic,Malmö FF,BK Häcken,4,0,4-0,H,wikipedia,wikipedia,football-data,
