Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2017-03-05,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Dinamo București,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2017-03-06,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Botoșani,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2017-03-06,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,CSM Politehnica Iași,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-03-10,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,ACS Poli Timișoara,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2017-03-11,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Universitatea Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-03-11,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Concordia Chiajna,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2017-03-12,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,CFR Cluj,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2017-03-12,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Pandurii Târgu Jiu,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-03-13,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Târgu Mureș,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2017-03-13,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Dinamo București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-03-17,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Astra Giurgiu,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2017-03-18,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Concordia Chiajna,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-03-18,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,FC Steaua București,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2017-03-19,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Universitatea Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-03-19,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Botoșani,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-03-20,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Voluntari,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-03-20,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,CSM Politehnica Iași,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-03-31,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Târgu Mureș,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2017-03-31,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Pandurii Târgu Jiu,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-04-01,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,ACS Poli Timișoara,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-04-01,2016/17,Romania,SuperLiga,1,Domestic,Universitatea Craiova,CFR Cluj,1,4,score,1-4,A,wikipedia,wikipedia,football-data
2017-04-02,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-04-02,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Gaz Metan Mediaș,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2017-04-03,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2017-04-04,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Concordia Chiajna,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-04,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Pandurii Târgu Jiu,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-05,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2017-04-05,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2017-04-05,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,CSM Politehnica Iași,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2017-04-06,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Astra Giurgiu,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2017-04-06,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Universitatea Craiova,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-04-07,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,ACS Poli Timișoara,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2017-04-08,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-04-08,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Târgu Mureș,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-04-09,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Viitorul Constanța,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-09,2016/17,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FC Steaua București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-04-10,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Dinamo București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2017-04-10,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-04-14,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Concordia Chiajna,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-04-15,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,ACS Poli Timișoara,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-15,2016/17,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Astra Giurgiu,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2017-04-16,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Viitorul Constanța,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-04-16,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Pandurii Târgu Jiu,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2017-04-17,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,FC Steaua București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-17,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,CSM Politehnica Iași,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-20,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-04-21,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Voluntari,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2017-04-21,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-04-22,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-04-22,2016/17,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Dinamo București,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2017-04-24,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Târgu Mureș,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-24,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Viitorul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-04-28,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CSM Politehnica Iași,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-29,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Gaz Metan Mediaș,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-04-29,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Astra Giurgiu,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2017-04-30,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Universitatea Craiova,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2017-04-30,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Voluntari,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2017-05-01,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-05-01,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,FC Steaua București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-05-05,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Târgu Mureș,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2017-05-05,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,ACS Poli Timișoara,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-05-06,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Dinamo București,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2017-05-07,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Gaz Metan Mediaș,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-05-07,2016/17,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Viitorul Constanța,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-05-08,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,FC Steaua București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-05-08,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Pandurii Târgu Jiu,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2017-05-10,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,ACS Poli Timișoara,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2017-05-12,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Voluntari,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2017-05-13,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Astra Giurgiu,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-05-13,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Universitatea Craiova,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2017-05-13,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CFR Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-05-14,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,CSM Politehnica Iași,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-05-15,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Concordia Chiajna,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2017-05-15,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Botoșani,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2017-05-19,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-05-19,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Târgu Mureș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-05-21,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-05-23,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Pandurii Târgu Jiu,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-05-23,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Concordia Chiajna,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2017-05-24,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Voluntari,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2017-05-25,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,CSM Politehnica Iași,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-05-26,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Gaz Metan Mediaș,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-05-28,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Târgu Mureș,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2017-05-29,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-05-31,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-06-04,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Pandurii Târgu Jiu,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-06-04,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,ACS Poli Timișoara,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2017-06-04,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Concordia Chiajna,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-06-05,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,CSM Politehnica Iași,1,1,score,1-1,D,wikipedia,wikipedia,football-data
