date,season,week,game_type,tournament,home_team,away_team,away_score_raw,home_score_raw,result,HomeScore,AwayScore,HomeFirstAppearance,AwayFirstAppearance,HomeGamesBefore,AwayGamesBefore,HomeRating_Before,AwayRating_Before,HomeStartRating,AwayStartRating,ExpectedHome,ExpectedAway,KHome,KAway,HomeRating_After,AwayRating_After,HomeGamesAfter,AwayGamesAfter
1999-10-10,1999,5,REG,NFL Regular Season,KC,NE,14,16,KC,1,0,FALSE,FALSE,4,4,2571.57546256411,2660.03021854804,2573,2624,0.375384246790631,0.624615753209369,20,20,2584.06777762829,2647.53790348385,5,5
1999-10-10,1999,5,REG,NFL Regular Season,ARI,NYG,3,14,ARI,1,0,FALSE,FALSE,4,4,2465.58107547354,2629.13883123901,2471,2628,0.28059459774091,0.71940540225909,20,20,2479.96918351872,2614.75072319382,5,5
1999-10-10,1999,5,REG,NFL Regular Season,BUF,PIT,21,24,BUF,1,0,FALSE,FALSE,4,4,2613.4351301354,2639.08522064886,2584,2647,0.463153471058743,0.536846528941257,20,20,2624.17206071423,2628.34829007004,5,5
1999-10-10,1999,5,REG,NFL Regular Season,DET,SD,20,10,SD,0,1,FALSE,FALSE,3,3,2535.04368909748,2477.77560016146,2518,2460,0.58167704143032,0.41832295856968,20,20,2523.41014826887,2489.40914099007,4,4
1999-10-10,1999,5,REG,NFL Regular Season,STL,SF,20,42,STL,1,0,FALSE,FALSE,3,4,2783.75496413658,2587.45467581972,2772,2563,0.755838030631429,0.244161969368571,20,20,2788.63820352395,2582.57143643235,4,5
1999-10-10,1999,5,REG,NFL Regular Season,GB,TB,23,26,GB,1,0,FALSE,FALSE,3,4,2680.94628407049,2688.30627719306,2676,2697,0.489409702560653,0.510590297439347,20,20,2691.15809001927,2678.09447124428,4,5
1999-10-11,1999,5,REG,NFL Regular Season,NYJ,JAX,16,6,JAX,0,1,FALSE,FALSE,4,4,2633.01430712156,2649.50950232079,2657,2633,0.476279325857457,0.523720674142543,20,20,2623.48872060442,2659.03508883794,5,5
1999-10-17,1999,6,REG,NFL Regular Season,SF,CAR,31,29,CAR,0,1,FALSE,FALSE,5,4,2582.57143643235,2476.60668515449,2563,2488,0.647936728347501,0.352063271652499,20,20,2569.6127018654,2489.56541972144,6,5
1999-10-17,1999,6,REG,NFL Regular Season,JAX,CLE,7,24,JAX,1,0,FALSE,FALSE,5,5,2659.03508883794,2395.93156061081,2633,2421,0.819733895890759,0.180266104109241,20,20,2662.64041092012,2392.32623852862,6,6
1999-10-17,1999,6,REG,NFL Regular Season,DEN,GB,10,31,DEN,1,0,FALSE,FALSE,5,4,2603.30519092705,2691.15809001927,2626,2676,0.376196936985011,0.623803063014989,20,20,2615.78125218735,2678.68202875897,6,5
1999-10-17,1999,6,REG,NFL Regular Season,NYJ,IND,16,13,IND,0,1,FALSE,FALSE,5,4,2623.48872060442,2678.1088269859,2657,2687,0.422036575096998,0.577963424903002,20,20,2615.04798910248,2686.54955848784,6,5
1999-10-17,1999,6,REG,NFL Regular Season,NE,MIA,31,30,MIA,0,1,FALSE,FALSE,5,4,2647.53790348385,2735.89168833728,2624,2730,0.375520539723764,0.624479460276236,20,20,2640.02749268938,2743.40209913176,6,5
