goratings_id,goratings_name,source_goratings_name,canonical_goratings_id,alias_count,historical_name,match_status,match_iteration,match_game_count,second_best_game_count,checkpoint_rating,checkpoint_games,last_historical_game,name_occurrences
1125,Oda Teppei,Oda Teppei,1125,1,Oda Teppei,exact_name_match,0,NA,NA,3011.6865587377097,17,2021-12-06,1
539,Ogaki Yusaku,Ogaki Yusaku,539,1,Ogaki Yusaku,exact_name_match,0,NA,NA,3184.3859640453547,142,2025-11-02,6
335,Ogata Masaki,Ogata Masaki,335,1,Ogata Masaki,exact_name_match,0,NA,NA,3138.5890863990044,295,2025-06-16,4
1254,Oh Jeonga,Oh Jeonga,1254,1,Oh Jeonga,exact_name_match,0,NA,NA,3140.444595758849,202,2025-11-25,3
1315,Oh Yujin,Oh Yujin,1315,1,Oh Yujin,exact_name_match,0,NA,NA,3318.667325324104,488,2025-12-14,28
782,Ohashi Hirofumi,Ohashi Hirofumi,782,1,Ohashi Hirofumi,exact_name_match,0,NA,NA,3212.181445791287,132,2025-11-02,4
999,Ohashi Naruya,Ohashi Naruya,999,1,Ohashi Naruya,exact_name_match,0,NA,NA,3088.609290047991,78,2025-05-12,6
773,Okada Shinichiro,Okada Shinichiro,773,1,Okada Shinichiro,exact_name_match,0,NA,NA,3007.3845461486276,41,2022-09-26,6
172,Okada Yumiko,Okada Yumiko,172,1,Okada Yumiko,exact_name_match,0,NA,NA,2974.571380780073,145,2025-05-05,3
1933,Okawa Takuya,Okawa Takuya,1933,1,Okawa Takuya,exact_name_match,0,NA,NA,3042.579243430623,65,2025-12-17,17
836,Oki Keiji,Oki Keiji,836,1,Oki Keiji,exact_name_match,0,NA,NA,3020.5647334386813,15,2022-08-25,1
1003,Okuda Aya,Okuda Aya,1003,1,Okuda Aya,exact_name_match,0,NA,NA,2991.1290126078916,213,2025-08-21,19
2110,Okuma Yuto,Okuma Yuto,2110,1,Okuma Yuto,exact_name_match,0,NA,NA,3006.362303319625,12,2025-06-04,13
943,Okumura Hideo,Okumura Hideo,943,1,Okumura Hideo,exact_name_match,0,NA,NA,3065.183698787202,17,2007-02-19,1
2138,Omori Ran,Omori Ran,2138,1,Omori Ran,exact_name_match,0,NA,NA,2961.5440434238294,25,2025-12-23,7
2299,Omote Yuto,Omote Yuto,2299,1,Omote Yuto,exact_name_match,0,NA,NA,3267.2238293208266,80,2025-12-23,29
879,Onda Yasuhiko,Onda Yasuhiko,879,1,Onda Yasuhiko,exact_name_match,0,NA,NA,2970.8502418284384,37,2018-01-15,2
1345,Onishi Kenya,Onishi Kenya,1345,1,Onishi Kenya,exact_name_match,0,NA,NA,3185.996072490531,71,2024-11-18,10
1609,Onishi Ryuhei,Onishi Ryuhei,1609,1,Onishi Ryuhei,exact_name_match,0,NA,NA,3334.804897011439,232,2025-12-24,21
1774,Ono Ayako,Ono Ayako,1774,1,Ono Ayako,exact_name_match,0,NA,NA,2990.0609719371805,17,2025-10-15,10
1777,Oomote Takuto,Oomote Takuto,1777,1,Oomote Takuto,exact_name_match,0,NA,NA,3064.573161253799,52,2025-06-30,5
1123,Osawa Kenro,Osawa Kenro,1123,1,Osawa Kenro,exact_name_match,0,NA,NA,2994.381329064319,28,2025-09-29,1
334,Osawa Narumi,Osawa Narumi,334,1,Osawa Narumi,exact_name_match,0,NA,NA,3008.3006851355726,118,2025-11-20,3
158,Otake Hideo,Otake Hideo,158,1,Otake Hideo,exact_name_match,0,NA,NA,3125.6599363756886,1224,2020-06-27,1
1707,Otake Yu,Otake Yu,1707,1,Otake Yu,exact_name_match,0,NA,NA,3307.760813619741,155,2025-12-23,23
2461,Otani Kensuke,Otani Kensuke,2461,1,Otani Kensuke,exact_name_match,0,NA,NA,3091.9548963729467,12,2025-12-24,22
1530,Otani Naoki,Otani Naoki,1530,1,Otani Naoki,exact_name_match,0,NA,NA,3053.2765014311094,39,2025-08-04,7
1389,Pan Yang,Pan Yang,1389,1,Pan Yang,exact_name_match,0,NA,NA,3110.547808608337,106,2023-10-27,13
1638,Park Geunho,Park Geunho,1638,1,Park Geunho,exact_name_match,0,NA,NA,3354.801169144529,196,2024-05-20,21
1620,Park Hamin,Park Hamin,1620,1,Park Hamin,exact_name_match,0,NA,NA,3331.415536457671,175,2025-12-21,18
1735,Park Hyunsoo,Park Hyunsoo,1735,1,Park Hyunsoo,exact_name_match,0,NA,NA,3153.988856213653,86,2025-09-30,15
2257,Park Jihyun,Park Jihyun,2257,1,Park Jihyun,exact_name_match,0,NA,NA,3304.726693440337,65,2025-12-18,5
299,Park Jinsol,Park Jinsol,299,1,Park Jinsol,exact_name_match,0,NA,NA,3384.6623085183505,253,2025-12-27,8
1090,Park Junghwan,Park Junghwan,1090,1,Park Junghwan,exact_name_match,0,NA,NA,3618.4216617416946,1264,2025-12-29,45
1298,Park Minkyu,Park Minkyu,1298,1,Park Minkyu,exact_name_match,0,NA,NA,3492.6536329538767,227,2025-12-26,19
1765,Park Sangjin,Park Sangjin,1765,1,Park Sangjin,exact_name_match,0,NA,NA,3391.0723262286633,173,2025-12-21,10
2230,Park Soyul,Park Soyul,2230,1,Park Soyul,exact_name_match,0,NA,NA,3120.90890676105,71,2025-11-04,18
1450,Park Taehee,Park Taehee,1450,1,Park Taehee,exact_name_match,0,NA,NA,3086.167845267772,112,2025-11-09,11
125,Park Yeonghun,Park Yeonghun,125,1,Park Yeonghun,exact_name_match,0,NA,NA,3314.5421406914043,1001,2025-10-25,5
993,Peng Liyao,Peng Liyao,993,1,Peng Liyao,exact_name_match,0,NA,NA,3425.8599892268553,590,2025-12-09,16
1331,Qiao Zhijian,Qiao Zhijian,1331,1,Qiao Zhijian,exact_name_match,0,NA,NA,3239.9280481405967,43,2025-11-21,1
2325,Qiu Yuran,Qiu Yuran,2325,1,Qiu Yuran,exact_name_match,0,NA,NA,3348.152557638713,44,2025-12-09,23
1284,Rong Yi,Rong Yi,1284,1,Rong Yi,exact_name_match,0,NA,NA,3394.459180703424,153,2025-09-19,6
115,Rui Naiwei,Rui Naiwei,115,1,Rui Naiwei,exact_name_match,0,NA,NA,3112.850620843155,910,2025-12-11,21
1202,Ryu Minhyung,Ryu Minhyung,1202,1,Ryu Minhyung,exact_name_match,0,NA,NA,3313.0618774961004,118,2025-12-19,11
1346,Sada Atsushi,Sada Atsushi,1346,1,Sada Atsushi,exact_name_match,0,NA,NA,3349.489561338028,295,2025-12-25,26
1172,Saito Tadashi,Saito Tadashi,1172,1,Saito Tadashi,exact_name_match,0,NA,NA,3073.044646341842,21,2024-09-25,6
2148,Sakai Kentaro,Sakai Kentaro,2148,1,Sakai Kentaro,exact_name_match,0,NA,NA,3025.1515073817195,26,2025-12-17,21
797,Sakai Maki,Sakai Maki,797,1,Sakai Maki,exact_name_match,0,NA,NA,2914.991498633912,57,2025-06-05,1
1824,Sakai Takashi,Sakai Takashi,1824,1,Sakai Takashi,exact_name_match,0,NA,NA,3023.1938704255517,19,2024-04-11,3
1945,Sakai Yuki,Sakai Yuki,1945,1,Sakai Yuki,exact_name_match,0,NA,NA,3370.9441312118433,148,2025-12-22,26
699,Sakakibara Fumiko,Sakakibara Fumiko,699,1,Sakakibara Fumiko,exact_name_match,0,NA,NA,2878.351442696566,115,2025-01-22,7
1395,Sakakibara Masateru,Sakakibara Masateru,1395,1,Sakakibara Masateru,exact_name_match,0,NA,NA,3038.9353383676853,19,2025-02-19,7
1119,Sakamoto Yasuo,Sakamoto Yasuo,1119,1,Sakamoto Yasuo,exact_name_match,0,NA,NA,3020.8018789261296,19,2016-08-25,1
2376,Sakuramoto Ayako,Sakuramoto Ayako,2376,1,Sakuramoto Ayako,exact_name_match,0,NA,NA,3068.896707914341,3,2025-06-16,3
956,Sano Takatsugu,Sano Takatsugu,956,1,Sano Takatsugu,exact_name_match,0,NA,NA,3053.279798988657,9,2020-06-18,1
810,Sasaka Shiro,Sasaka Shiro,810,1,Sasaka Shiro,exact_name_match,0,NA,NA,3033.179994006404,20,2016-05-12,2
1118,Sasaki Tsuyoshi,Sasaki Tsuyoshi,1118,1,Sasaki Tsuyoshi,exact_name_match,0,NA,NA,3052.402975392254,11,2022-09-05,4
2107,Sato Akira,Sato Akira,2107,1,Sato Akira,exact_name_match,0,NA,NA,3084.8609226087824,2,2024-02-14,5
1989,Sato Yohei,Sato Yohei,1989,1,Sato Yohei,exact_name_match,0,NA,NA,3003.7289958114197,16,2025-09-08,9
1702,Sato Yuta,Sato Yuta,1702,1,Sato Yuta,exact_name_match,0,NA,NA,2912.20421537939,48,2025-12-03,14
000531,Seki Ryosuke,Seki Ryosuke,000531,1,Seki Ryosuke,exact_name_match,0,NA,NA,3094.6724836188578,13,2025-08-13,1
2562,Sekiyama Honoka,Sekiyama Honoka,2562,1,Sekiyama Honoka,exact_name_match,0,NA,NA,3081.905329975649,3,2025-08-12,6
339,Sekiyama Toshimichi,Sekiyama Toshimichi,339,1,Sekiyama Toshimichi,exact_name_match,0,NA,NA,3024.576591457103,53,2025-09-11,8
49,Seo Bongsoo,Seo Bongsoo,49,1,Seo Bongsoo,exact_name_match,0,NA,NA,3179.402484516626,1438,2025-11-06,4
48,Seo Nungwuk,Seo Nungwuk,48,1,Seo Nungwuk,exact_name_match,0,NA,NA,3094.409861233937,536,2025-11-26,1
128,Seto Taiki,Seto Taiki,128,1,Seto Taiki,exact_name_match,0,NA,NA,3318.177679121304,457,2025-12-03,18
1596,Shen Peiran,Shen Peiran,1596,1,Shen Peiran,exact_name_match,0,NA,NA,3332.3798699720132,142,2025-12-09,14
449,Shi Yue,Shi Yue,449,1,Shi Yue,exact_name_match,0,NA,NA,3466.2294033683143,878,2025-12-11,21
2254,Shi Zhien,Shi Zhien,2254,1,Shi Zhien,exact_name_match,0,NA,NA,3100.253366516171,6,2025-12-12,2
421,Shi Zhou,Shi Zhou,421,1,Shi Zhou,exact_name_match,0,NA,NA,3023.593774241956,10,2015-05-25,1
1825,Shibano Ryunosuke,Shibano Ryunosuke,1825,1,Shibano Ryunosuke,exact_name_match,0,NA,NA,3088.4868663042334,23,2023-03-16,1
1540,Shibano Toramaru,Shibano Toramaru,1540,1,Shibano Toramaru,exact_name_match,0,NA,NA,3563.0352406343545,645,2025-12-29,34
1069,Shida Tatsuya,Shida Tatsuya,1069,1,Shida Tatsuya,exact_name_match,0,NA,NA,3279.270408084402,356,2025-12-04,15
2425,Shiga Tsukasa,Shiga Tsukasa,2425,1,Shiga Tsukasa,exact_name_match,0,NA,NA,3112.6115985775396,12,2025-08-13,9
2362,Shigekawa Akashi,Shigekawa Akashi,2362,1,Shigekawa Akashi,exact_name_match,0,NA,NA,3128.9233299427083,24,2025-08-13,7
1091,Shigeno Yuki,Shigeno Yuki,1091,1,Shigeno Yuki,exact_name_match,0,NA,NA,2966.129393461454,26,2022-09-05,1
839,Shimojima Yohei,Shimojima Yohei,839,1,Shimojima Yohei,exact_name_match,0,NA,NA,3055.57649863287,59,2023-10-19,5
1191,Shimosaka Miori,Shimosaka Miori,1191,1,Shimosaka Miori,exact_name_match,0,NA,NA,2876.108950517122,51,2025-02-03,2
1313,Shin Jinseo,Shin Jinseo,1313,1,Shin Jinseo,exact_name_match,0,NA,NA,3816.0009981094945,888,2025-12-28,31
1314,Shin Minjun,Shin Minjun,1314,1,Shin Minjun,exact_name_match,0,NA,NA,3494.6174303892776,691,2025-12-28,41
2361,Shinoda Yuya,Shinoda Yuya,2361,1,Shinoda Yuya,exact_name_match,0,NA,NA,3079.676976718209,6,2024-04-02,14
1007,Shuto Shun,Shuto Shun,1007,1,Shuto Shun,exact_name_match,0,NA,NA,3249.646910086261,138,2025-11-01,11
1771,Sim Jaeik,Sim Jaeik,1771,1,Sim Jaeik,exact_name_match,0,NA,NA,3286.512955742801,60,2023-12-25,11
1006,Son Hideyo,Son Hideyo,1006,1,Son Hideyo,exact_name_match,0,NA,NA,3018.6321983853045,17,2025-05-14,11
1731,Song Gyusang,Song Gyusang,1731,1,Song Gyusang,exact_name_match,0,NA,NA,3289.1959823062225,84,2025-12-19,8
1619,Song Jihoon,Song Jihoon,1619,1,Song Jihoon,exact_name_match,0,NA,NA,3445.4861020233607,194,2025-12-18,17
869,Sonoda Yasutaka,Sonoda Yasutaka,869,1,Sonoda Yasutaka,exact_name_match,0,NA,NA,3116.8956849817628,41,2024-03-14,1
270,Sonoda Yuichi,Sonoda Yuichi,270,1,Sonoda Yuichi,exact_name_match,0,NA,NA,3124.580761435819,375,2025-11-12,15
1528,Sotoyanagi Sebun,Sotoyanagi Sebun,1528,1,Sotoyanagi Sebun,exact_name_match,0,NA,NA,3237.442216188598,46,2025-05-01,9
2002,Stanisław Frejlak,Stanisław Frejlak,2002,1,Stanisław Frejlak,exact_name_match,0,NA,NA,3084.952494962188,2,2025-04-10,8
1798,Su Guangyue,Su Guangyue,1798,1,Su Guangyue,exact_name_match,0,NA,NA,3081.1617157766573,8,2022-11-16,1
790,Sugimoto Akira,Sugimoto Akira,790,1,Sugimoto Akira,exact_name_match,0,NA,NA,3013.8300040038584,29,2023-07-27,3
1654,Sumi Shinsuke,Sumi Shinsuke,1654,1,Sumi Shinsuke,exact_name_match,0,NA,NA,3091.746419073099,4,2020-11-11,7
2506,Sun Yige,Sun Yige,2506,1,Sun Yige,exact_name_match,0,NA,NA,3076.4698668576784,6,2025-12-13,2
384,Sun Yuan,Sun Yuan,384,1,Sun Yuan,exact_name_match,0,NA,NA,3072.1104260145967,9,2025-04-02,2
2301,Suzukawa Natsumi,Suzukawa Natsumi,2301,1,Suzukawa Natsumi,exact_name_match,0,NA,NA,3075.343467692295,7,2025-02-03,6
367,Suzuki Ayumi,Suzuki Ayumi,367,1,Suzuki Ayumi,exact_name_match,0,NA,NA,3117.6286893791557,348,2025-11-20,23
1577,Suzuki Keiji,Suzuki Keiji,1577,1,Suzuki Keiji,exact_name_match,0,NA,NA,3064.788873540751,13,2024-02-29,7
1142,Suzuki Shinji,Suzuki Shinji,1142,1,Suzuki Shinji,exact_name_match,0,NA,NA,3294.665048722444,200,2025-12-28,12
765,Suzuki Yoshimichi,Suzuki Yoshimichi,765,1,Suzuki Yoshimichi,exact_name_match,0,NA,NA,3026.77739968491,60,2025-11-01,3
706,Tafu Kae,Tafu Kae,706,1,Tafu Kae,exact_name_match,0,NA,NA,2985.7793157201954,14,2025-08-21,5
1349,Taguchi Misei,Taguchi Misei,1349,1,Taguchi Misei,exact_name_match,0,NA,NA,2904.9035338802755,24,2025-06-05,10
1059,Tahara Yasufumi,Tahara Yasufumi,1059,1,Tahara Yasufumi,exact_name_match,0,NA,NA,3086.6984067762696,22,2013-02-28,4
1018,Tajima Shingo,Tajima Shingo,1018,1,Tajima Shingo,exact_name_match,0,NA,NA,3023.306899922814,41,2022-08-25,4
1110,Tajiri Yuto,Tajiri Yuto,1110,1,Tajiri Yuto,exact_name_match,0,NA,NA,3101.75218996276,38,2024-09-16,2
1020,Takabayashi Masahiro,Takabayashi Masahiro,1020,1,Takabayashi Masahiro,exact_name_match,0,NA,NA,3030.864063344852,15,2024-02-29,1
1228,Takagi Junpei,Takagi Junpei,1228,1,Takagi Junpei,exact_name_match,0,NA,NA,3070.756934717327,15,2023-08-31,2
1268,Takahashi Masumi,Takahashi Masumi,1268,1,Takahashi Masumi,exact_name_match,0,NA,NA,3101.444481550641,12,2019-01-21,2
872,Takanashi Seiken,Takanashi Seiken,872,1,Takanashi Seiken,exact_name_match,0,NA,NA,3027.5063028756304,63,2024-11-18,4
2206,Takao Mari,Takao Mari,2206,1,Takao Mari,exact_name_match,0,NA,NA,2975.083709575267,33,2025-11-29,17
175,Takao Shinji,Takao Shinji,175,1,Takao Shinji,exact_name_match,0,NA,NA,3288.7732689926393,1056,2025-10-20,24
1131,Takashima Takeshi,Takashima Takeshi,1131,1,Takashima Takeshi,exact_name_match,0,NA,NA,2979.3196687412833,19,2025-08-28,6
1542,Takashima Yugo,Takashima Yugo,1542,1,Takashima Yugo,exact_name_match,0,NA,NA,3098.678050860187,62,2025-12-25,14
2143,Takatsu Masaaki,Takatsu Masaaki,2143,1,Takatsu Masaaki,exact_name_match,0,NA,NA,3048.068844542723,31,2025-08-21,9
2519,Takayama Nonoka,Takayama Nonoka,2519,1,Takayama Nonoka,exact_name_match,0,NA,NA,3022.9659320676737,12,2025-10-27,17
1124,Takeda Yoshinori,Takeda Yoshinori,1124,1,Takeda Yoshinori,exact_name_match,0,NA,NA,3044.1111973867746,8,2009-02-16,2
2068,Takei Taishin,Takei Taishin,2068,1,Takei Taishin,exact_name_match,0,NA,NA,3087.410341339972,20,2025-10-02,2
870,Takei Takashi,Takei Takashi,870,1,Takei Takashi,exact_name_match,0,NA,NA,3002.089820666051,69,2022-08-29,5
1019,Takekiyo Isamu,Takekiyo Isamu,1019,1,Takekiyo Isamu,exact_name_match,0,NA,NA,3050.962990070949,13,2019-09-26,2
82,Takemiya Masaki,Takemiya Masaki,82,1,Takemiya Masaki,exact_name_match,0,NA,NA,3091.2670584814864,1223,2025-06-30,9
1096,Takemiya Yoko,Takemiya Yoko,1096,1,Takemiya Yoko,exact_name_match,0,NA,NA,2990.225676895652,21,2022-09-05,1
2487,Takeshita Nana,Takeshita Nana,2487,1,Takeshita Nana,exact_name_match,0,NA,NA,2935.438627856658,11,2025-07-22,9
2297,Takeshita Ryoya,Takeshita Ryoya,2297,1,Takeshita Ryoya,exact_name_match,0,NA,NA,3103.215059286881,36,2024-10-28,7
991,Tamura Chiaki,Tamura Chiaki,991,1,Tamura Chiaki,exact_name_match,0,NA,NA,2938.9567821538053,44,2025-02-13,9
995,Tan Xiao,Tan Xiao,995,1,Tan Xiao,exact_name_match,0,NA,NA,3507.2630940370427,743,2025-12-24,26
694,Tanaka Chieko,Tanaka Chieko,694,1,Tanaka Chieko,exact_name_match,0,NA,NA,2931.853095939874,43,2019-07-08,1
2557,Tanaka Kentaro,Tanaka Kentaro,2557,1,Tanaka Kentaro,exact_name_match,0,NA,NA,3085.291921803694,10,2025-12-21,29
1943,Tanaka Koyu,Tanaka Koyu,1943,1,Tanaka Koyu,exact_name_match,0,NA,NA,3218.479938016097,126,2025-12-21,20
1453,Tanaka Nobuyuki,Tanaka Nobuyuki,1453,1,Tanaka Nobuyuki,exact_name_match,0,NA,NA,3071.5742860771948,30,2025-11-02,1
2281,Tanaka Yuki,Tanaka Yuki,2281,1,Tanaka Yuki,exact_name_match,0,NA,NA,3067.642386884885,49,2025-12-11,10
701,Tanemura Sayuri,Tanemura Sayuri,701,1,Tanemura Sayuri,exact_name_match,0,NA,NA,2932.867192537138,52,2023-03-09,2
1864,Tang Jiawen,Tang Jiawen,1864,1,Tang Jiawen,exact_name_match,0,NA,NA,3334.15294796182,195,2025-12-31,33
897,Tang Weixing,Tang Weixing,897,1,Tang Weixing,exact_name_match,0,NA,NA,3370.4600827175523,663,2025-12-09,15
1264,Taniguchi Toru,Taniguchi Toru,1264,1,Taniguchi Toru,exact_name_match,0,NA,NA,3185.445227386261,103,2025-12-17,26
1101,Tao Xinran,Tao Xinran,1101,1,Tao Xinran,exact_name_match,0,NA,NA,3436.899356964031,432,2025-12-09,22
2207,Tatsumi Akane,Tatsumi Akane,2207,1,Tatsumi Akane,exact_name_match,0,NA,NA,2995.7151522648633,17,2025-11-10,18
2141,Terada Shuta,Terada Shuta,2141,1,Terada Shuta,exact_name_match,0,NA,NA,3038.2753396862017,15,2024-04-04,1
1122,Terayama Rei,Terayama Rei,1122,1,Terayama Rei,exact_name_match,0,NA,NA,3164.6683494369186,123,2025-12-08,11
1711,Thomas Debarre,Thomas Debarre,1711,1,Thomas Debarre,exact_name_match,0,NA,NA,3078.1308142490466,14,2022-12-03,6
2395,Tian Mumu,Tian Mumu,2395,1,Tian Mumu,exact_name_match,0,NA,NA,3063.1386136079323,23,2025-12-11,15
1250,Tong Mengcheng,Tong Mengcheng,1250,1,Tong Mengcheng,exact_name_match,0,NA,NA,3424.4590442924377,462,2025-12-09,15
1778,Torii Yuta,Torii Yuta,1778,1,Torii Yuta,exact_name_match,0,NA,NA,2987.5296737350022,15,2025-11-01,1
2199,Toyoda Hirohito,Toyoda Hirohito,2199,1,Toyoda Hirohito,exact_name_match,0,NA,NA,3012.0066499675945,14,2023-11-30,6
2142,Tsuji Hana,Tsuji Hana,2142,1,Tsuji Hana,exact_name_match,0,NA,NA,2921.2668637867723,27,2025-10-30,17
1877,Tsuji Shigehito,Tsuji Shigehito,1877,1,Tsuji Shigehito,exact_name_match,0,NA,NA,3116.9517237056807,96,2025-12-21,16
705,Tsukuda Akiko,Tsukuda Akiko,705,1,Tsukuda Akiko,exact_name_match,0,NA,NA,2914.9736142813017,102,2025-12-04,4
1286,Tsuneishi Takashi,Tsuneishi Takashi,1286,1,Tsuneishi Takashi,exact_name_match,0,NA,NA,3113.867533430756,60,2025-10-02,6
778,Tsurumaru Keiichi,Tsurumaru Keiichi,778,1,Tsurumaru Keiichi,exact_name_match,0,NA,NA,2985.291756638631,12,2022-10-03,2
1230,Tsuruta Kazushi,Tsuruta Kazushi,1230,1,Tsuruta Kazushi,exact_name_match,0,NA,NA,3184.484357695512,120,2025-04-28,12
349,Tsuruyama Atsushi,Tsuruyama Atsushi,349,1,Tsuruyama Atsushi,exact_name_match,0,NA,NA,3260.0677760896115,222,2025-11-23,7
2422,Tu Jikang,Tu Jikang,2422,1,Tu Jikang,exact_name_match,0,NA,NA,3231.459134807729,24,2025-12-27,4
1779,Tu Xiaoyu,Tu Xiaoyu,1779,1,Tu Xiaoyu,exact_name_match,0,NA,NA,3560.708297565279,266,2025-12-09,36
433,Tuo Jiaxi,Tuo Jiaxi,433,1,Tuo Jiaxi,exact_name_match,0,NA,NA,3477.778997557379,791,2025-12-15,27
992,Uchida Shuhei,Uchida Shuhei,992,1,Uchida Shuhei,exact_name_match,0,NA,NA,3094.4520116049102,133,2025-11-01,9
1754,Ueno Asami,Ueno Asami,1754,1,Ueno Asami,exact_name_match,0,NA,NA,3306.508223892916,432,2025-12-25,39
2146,Ueno Risa,Ueno Risa,2146,1,Ueno Risa,exact_name_match,0,NA,NA,3208.8923088394013,209,2025-12-22,30
1080,Ushikubo Yoshitaka,Ushikubo Yoshitaka,1080,1,Ushikubo Yoshitaka,exact_name_match,0,NA,NA,3112.623950446192,33,2023-01-31,12
875,Ushinohama Satsuo,Ushinohama Satsuo,875,1,Ushinohama Satsuo,exact_name_match,0,NA,NA,3192.516903188349,116,2024-05-22,10
1583,Utsumi Koki,Utsumi Koki,1583,1,Utsumi Koki,exact_name_match,0,NA,NA,3019.705257263637,40,2025-06-11,12
1073,Wang Chenxing,Wang Chenxing,1073,1,Wang Chenxing,exact_name_match,0,NA,NA,3241.851849781636,360,2025-12-13,17
2164,Wang Chunhui,Wang Chunhui,2164,1,Wang Chunhui,exact_name_match,0,NA,NA,3428.6203159551033,101,2025-12-09,14
2277,Wang Chuxuan,Wang Chuxuan,2277,1,Wang Chuxuan,exact_name_match,0,NA,NA,3367.2909127871103,66,2025-12-09,24
379,Wang Haoyang,Wang Haoyang,379,1,Wang Haoyang,exact_name_match,0,NA,NA,3346.219169600089,286,2025-06-09,2
2497,Wang Junliang,Wang Junliang,2497,1,Wang Junliang,exact_name_match,0,NA,NA,3094.724863190109,3,2025-03-20,1
2394,Wang Ruoyu,Wang Ruoyu,2394,1,Wang Ruoyu,exact_name_match,0,NA,NA,3102.4502371631697,29,2025-12-27,2
1595,Wang Shiyi,Wang Shiyi,1595,1,Wang Shiyi,exact_name_match,0,NA,NA,3377.5075696309664,124,2025-12-09,19
1287,Wang Shuang,Wang Shuang,1287,1,Wang Shuang,exact_name_match,0,NA,NA,3077.126877956642,170,2025-11-26,13
2447,Wang Shunbo,Wang Shunbo,2447,1,Wang Shunbo,exact_name_match,0,NA,NA,3114.189472147428,19,2025-12-15,15
2498,Wang Shuyao,Wang Shuyao,2498,1,Wang Shuyao,exact_name_match,0,NA,NA,3083.477996587164,5,2025-12-10,3
988,Wang Xiangyun,Wang Xiangyun,988,1,Wang Xiangyun,exact_name_match,0,NA,NA,3038.0793717734414,133,2025-08-05,2
2613,Wang Xiaolong,Wang Xiaolong,2613,1,Wang Xiaolong,exact_name_match,0,NA,NA,3097.911629340981,4,2025-10-20,1
1746,Wang Xinghao,Wang Xinghao,1746,1,Wang Xinghao,exact_name_match,0,NA,NA,3686.002958675801,306,2025-12-29,50
1351,Wang Xiru,Wang Xiru,1351,1,Wang Xiru,exact_name_match,0,NA,NA,3160.5559619680844,14,2025-10-17,2
78,Wang Yao,Wang Yao,78,1,Wang Yao,exact_name_match,0,NA,NA,3245.479838014171,342,2025-03-31,2
2442,Wang Yiru,Wang Yiru,2442,1,Wang Yiru,exact_name_match,0,NA,NA,3069.9244841179984,2,2023-10-11,1
1304,Wang Yuanjun,Wang Yuanjun,1304,1,Wang Yuanjun,exact_name_match,0,NA,NA,3368.749528596541,625,2025-12-12,3
1383,Wang Yubo,Wang Yubo,1383,1,Wang Yubo,exact_name_match,0,NA,NA,3149.580008111373,160,2025-12-11,13
1107,Wang Yuzi,Wang Yuzi,1107,1,Wang Yuzi,exact_name_match,0,NA,NA,3092.684761748918,2,2010-07-28,1
1391,Wang Zejin,Wang Zejin,1391,1,Wang Zejin,exact_name_match,0,NA,NA,3344.756256704514,197,2025-12-09,13
1947,Wang Zeyu,Wang Zeyu,1947,1,Wang Zeyu,exact_name_match,0,NA,NA,3071.643642698517,12,2023-09-18,1
2108,Watanabe Kandai,Watanabe Kandai,2108,1,Watanabe Kandai,exact_name_match,0,NA,NA,3141.313927790254,72,2025-12-04,19
2593,Wen Yue,Wen Yue,2593,1,Wen Yue,exact_name_match,0,NA,NA,3102.2051733992416,1,2025-11-08,1
114,Weon Seongjin,Weon Seongjin,114,1,Weon Seongjin,exact_name_match,0,NA,NA,3383.174481160165,816,2025-12-21,20
2377,Won Jehun,Won Jehun,2377,1,Won Jehun,exact_name_match,0,NA,NA,3133.569904461102,40,2025-12-22,9
458,Wu Guangya,Wu Guangya,458,1,Wu Guangya,exact_name_match,0,NA,NA,3402.397495433383,320,2025-06-11,3
2311,Wu Junyi,Wu Junyi,2311,1,Wu Junyi,exact_name_match,0,NA,NA,3098.220886518976,7,2025-03-20,1
2265,Wu Yanchen,Wu Yanchen,2265,1,Wu Yanchen,exact_name_match,0,NA,NA,3013.3757886514427,84,2025-12-15,1
2027,Wu Yiming,Wu Yiming,2027,1,Wu Yiming,exact_name_match,0,NA,NA,3293.3054849927053,224,2025-12-15,31
1312,Xia Chenkun,Xia Chenkun,1312,1,Xia Chenkun,exact_name_match,0,NA,NA,3402.166846942162,224,2025-12-09,19
2276,Xiao Zebin,Xiao Zebin,2276,1,Xiao Zebin,exact_name_match,0,NA,NA,3141.538773651852,6,2025-06-09,3
1276,Xie Erhao,Xie Erhao,1276,1,Xie Erhao,exact_name_match,0,NA,NA,3470.3147287820652,484,2025-12-15,21
2474,Xie Jiayan,Xie Jiayan,2474,1,Xie Jiayan,exact_name_match,0,NA,NA,2918.617550198228,15,2025-12-10,1
1507,Xie Ke,Xie Ke,1507,1,Xie Ke,exact_name_match,0,NA,NA,3563.2270445834633,386,2025-12-09,26
2443,Xie Zimeng,Xie Zimeng,2443,1,Xie Zimeng,exact_name_match,0,NA,NA,3088.1994808214313,9,2025-12-11,1
2433,Xin Tianyue,Xin Tianyue,2433,1,Xin Tianyue,exact_name_match,0,NA,NA,3079.0812085400757,2,2025-12-11,2
2528,Xing Hongcheng,Xing Hongcheng,2528,1,Xing Hongcheng,exact_name_match,0,NA,NA,3092.469241336553,18,2025-12-09,4
2271,Xu Haizhe,Xu Haizhe,2271,1,Xu Haizhe,exact_name_match,0,NA,NA,3035.3567118337937,79,2025-11-26,20
