goratings_id,goratings_name,historical_name,match_iteration,date,color,result,historical_opponent_name,goratings_occurrences,gogod_occurrences,matched_occurrences
1174,Oda Hiromitsu,Oda Hiromitsoo,1,2021-01-13,White,Loss,Watanabe Kandai,1,1,1
1545,Ota Ryou,Ota Ryo,1,2017-11-29,White,Loss,Ha Yeongil,1,1,1
1545,Ota Ryou,Ota Ryo,1,2019-10-03,Black,Win,Yuki Satoshi,1,1,1
1545,Ota Ryou,Ota Ryo,1,2019-11-06,White,Loss,Fujii Shuya,1,1,1
1545,Ota Ryou,Ota Ryo,1,2020-07-15,Black,Loss,Seto Taiki,1,1,1
1545,Ota Ryou,Ota Ryo,1,2020-09-23,Black,Win,Sonoda Yuichi,1,1,1
1545,Ota Ryou,Ota Ryo,1,2020-11-04,Black,Win,Maeda Ryo,1,1,1
1545,Ota Ryou,Ota Ryo,1,2021-01-21,Black,Loss,Suzuki Shinji,1,1,1
1545,Ota Ryou,Ota Ryo,1,2021-09-15,Black,Loss,Yokota Shigeaki,1,1,1
1545,Ota Ryou,Ota Ryo,1,2022-07-13,White,Loss,Fujii Shuya,1,1,1
1545,Ota Ryou,Ota Ryo,1,2022-08-31,White,Win,Abe Yoshiki,1,1,1
1545,Ota Ryou,Ota Ryo,1,2023-03-15,White,Loss,Nishi Takenobu,1,1,1
1545,Ota Ryou,Ota Ryo,1,2024-07-17,White,Loss,Murakawa Daisuke,1,1,1
1545,Ota Ryou,Ota Ryo,1,2025-04-09,White,Loss,Omote Yuto,1,1,1
284,Oya Kouichi,Oya Koichi,1,2015-10-08,White,Win,Kobayashi Satoru,1,1,1
284,Oya Kouichi,Oya Koichi,1,2015-11-07,White,Loss,Oh Meien,1,1,1
284,Oya Kouichi,Oya Koichi,1,2015-12-24,White,Loss,Yukawa Mitsuhisa,1,1,1
284,Oya Kouichi,Oya Koichi,1,2016-12-15,White,Loss,Ko Iso,1,1,1
284,Oya Kouichi,Oya Koichi,1,2017-06-22,Black,Loss,Kataoka Satoshi,1,1,1
284,Oya Kouichi,Oya Koichi,1,2017-12-21,Black,Loss,Imamura Toshiya,1,1,1
284,Oya Kouichi,Oya Koichi,1,2018-11-20,Black,Loss,Ohashi Hirofumi,1,1,1
284,Oya Kouichi,Oya Koichi,1,2019-09-12,White,Loss,Seki Kotaro,1,1,1
284,Oya Kouichi,Oya Koichi,1,2020-10-31,Black,Loss,Ogata Masaki,1,1,1
284,Oya Kouichi,Oya Koichi,1,2020-11-01,Black,Loss,Mochizuki Kenichi,1,1,1
284,Oya Kouichi,Oya Koichi,1,2020-11-01,Black,Loss,Yamamoto Kentaro,1,1,1
284,Oya Kouichi,Oya Koichi,1,2020-11-09,Black,Loss,Kyo Kagen,1,1,1
284,Oya Kouichi,Oya Koichi,1,2020-12-24,White,Loss,Motoki Katsuya,1,1,1
284,Oya Kouichi,Oya Koichi,1,2021-11-29,Black,Loss,Cho Chikun,1,1,1
284,Oya Kouichi,Oya Koichi,1,2022-08-22,Black,Loss,Xie Yimin,1,1,1
284,Oya Kouichi,Oya Koichi,1,2023-07-13,Black,Loss,Cho U,1,1,1
284,Oya Kouichi,Oya Koichi,1,2024-08-22,Black,Win,Nyu Eiko,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-01-07,Black,Win,Park Chieun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-01-27,Black,Loss,Park Junghwan,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-02-11,Black,Loss,Han Taehee,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-05-03,White,Loss,Kim Myounghoon,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-05-08,Black,Loss,Park Minkyu,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-05-14,White,Win,Lee Changho,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-05-31,White,Loss,Kang Dongyun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-06-20,Black,Win,Han Seungjoo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-06-26,White,Win,Park Jinsol,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-07-03,White,Win,Cho Hanseung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-07-23,Black,Loss,Ryu Minhyung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-08-23,White,Loss,Lee Changho,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-09-26,White,Loss,Park Jinsol,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-09-30,Black,Win,Park Hamin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-10-14,White,Win,Kim Hyenchan,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2015-10-16,Black,Loss,Shin Jinseo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-05-27,Black,Win,Zhu Yuanhao,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-06-19,Black,Loss,Shin Jinseo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-06-24,Black,Win,Kang Yootaek,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-07-07,White,Win,Kim Junghyun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-08-13,White,Loss,Park Yeonghun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-09-15,Black,Loss,Park Jinsol,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-09-24,Black,Loss,Kang Yootaek,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-10-02,White,Win,Kim Junghyun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-10-08,Black,Loss,Lee Jihyun  (m),1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-10-16,White,Loss,Byun Sangil,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-10-21,Black,Win,Kang Seungmin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2016-11-08,Black,Loss,Han Seungjoo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-03-28,White,Loss,Xie Erhao,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-07-07,Black,Loss,Han Seungjoo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-08-03,Black,Loss,Song Jihoon,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-08-20,Black,Win,Lee Wonyoung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-08-24,Black,Loss,Park Minkyu,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-09-23,Black,Loss,Shin Jinseo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-10-07,Black,Win,Mok Jinseok,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-10-15,White,Win,Choi Jaeyoung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-10-20,Black,Win,Han Taehee,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-11-04,White,Loss,Hong Seongji,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2017-11-22,Black,Loss,Na Hyun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-06-15,Black,Loss,Shin Minjun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-06-22,Black,Loss,Park Yeonghun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-07-17,White,Win,Byun Sangil,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-07-19,Black,Win,Weon Seongjin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-07-21,White,Win,Lee Wonyoung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-08-05,Black,Win,Song Jihoon,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-08-12,White,Win,Ryu Minhyung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-08-18,White,Win,Park Hamin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-09-02,Black,Loss,Ahn Kukhyun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-09-15,White,Win,Oh Yujin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-09-21,Black,Loss,Kim Hyenchan,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-09-27,Black,Loss,Song Jihoon,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2018-10-04,Black,Win,Park Sangjin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2019-02-08,Black,Win,Kang Dongyun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2019-03-21,Black,Loss,Kim Jiseok,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2019-03-26,Black,Loss,Shin Jinseo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2019-04-05,White,Win,Li Weiqing,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2019-04-10,Black,Loss,Kim Junghyun,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2019-05-27,White,Loss,Peng Liyao,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2019-10-04,Black,Win,Choi Jeong,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2019-12-20,White,Win,Song Jihoon,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2020-01-11,Black,Win,Kim Myounghoon,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2020-01-14,White,Loss,Shin Jinseo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2020-02-28,White,Win,Lee Wondo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2020-02-29,White,Win,Lee Wondo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-01-05,Black,Win,Kim Hyemin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-01-07,White,Loss,Kim Hyeongwoo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-01-29,Black,Win,Shin Jinseo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-02-01,White,Win,Byun Sangil,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-02-21,Black,Loss,An Sungjoon,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-02-27,White,Loss,Park Junghwan,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-03-22,White,Loss,Kim Jiseok,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-05-21,White,Loss,Byun Sangil,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2021-06-13,White,Loss,Park Sangjin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2023-01-17,White,Loss,Choi Jeong,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2023-05-12,Black,Win,Shin Jinseo,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2023-05-26,White,Loss,Park Jinsol,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2023-06-29,Black,Loss,An Sungjoon,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2023-08-03,Black,Loss,Dang Yifei,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2024-01-15,Black,Loss,Park Jinsol,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2024-12-15,Black,Loss,Kim Chaeyoung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2024-12-26,White,Win,Hong Seongji,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2025-01-02,Black,Loss,Park Minkyu,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2025-01-10,Black,Loss,Kim Eunji,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2025-01-10,White,Win,Kim Eunji,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2025-01-27,White,Win,Lee Wonyoung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2025-02-20,Black,Loss,Choi Jaeyoung,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2025-02-25,Black,Loss,Lee Jihyun  (m),1,1,1
315,Paek Hongseok,Baek Hongseok,1,2025-03-13,Black,Loss,Park Hamin,1,1,1
315,Paek Hongseok,Baek Hongseok,1,2025-03-22,Black,Loss,Lee Wonyoung,1,1,1
116,Pan Shan Chi,Han Zenki,1,2015-07-23,White,Loss,Yoda Norimoto,1,1,1
116,Pan Shan Chi,Han Zenki,1,2015-11-02,White,Win,Uchida Shuhei,1,1,1
116,Pan Shan Chi,Han Zenki,1,2016-04-18,White,Loss,Son Makoto,1,1,1
116,Pan Shan Chi,Han Zenki,1,2016-07-28,Black,Win,Takemiya Masaki,1,1,1
116,Pan Shan Chi,Han Zenki,1,2016-10-13,Black,Loss,Motoki Katsuya,1,1,1
116,Pan Shan Chi,Han Zenki,1,2016-11-17,White,Loss,Onishi Ryuhei,1,1,1
116,Pan Shan Chi,Han Zenki,1,2017-03-06,White,Win,Yukawa Mitsuhisa,1,1,1
116,Pan Shan Chi,Han Zenki,1,2017-04-06,Black,Win,Seto Taiki,1,1,1
116,Pan Shan Chi,Han Zenki,1,2017-05-15,White,Loss,Yu Zhengqi,1,1,1
116,Pan Shan Chi,Han Zenki,1,2017-06-08,White,Win,Oh Meien,1,1,1
116,Pan Shan Chi,Han Zenki,1,2017-07-13,White,Loss,Akiyama Jiro,1,1,1
116,Pan Shan Chi,Han Zenki,1,2017-08-24,White,Loss,Kobayashi Satoru,1,1,1
116,Pan Shan Chi,Han Zenki,1,2018-03-29,Black,Loss,Murakawa Daisuke,1,1,1
116,Pan Shan Chi,Han Zenki,1,2018-04-26,White,Loss,Cho U,1,1,1
116,Pan Shan Chi,Han Zenki,1,2018-05-24,White,Win,Cho Sonjin,1,1,1
116,Pan Shan Chi,Han Zenki,1,2018-07-02,White,Loss,Yuki Satoshi,1,1,1
116,Pan Shan Chi,Han Zenki,1,2018-07-05,Black,Loss,Kobayashi Koichi,1,1,1
116,Pan Shan Chi,Han Zenki,1,2018-07-26,White,Loss,Onishi Ryuhei,1,1,1
116,Pan Shan Chi,Han Zenki,1,2018-10-04,White,Loss,Shibano Toramaru,1,1,1
116,Pan Shan Chi,Han Zenki,1,2018-11-22,White,Loss,Komatsu Hideki,1,1,1
116,Pan Shan Chi,Han Zenki,1,2019-04-04,White,Loss,Oh Meien,1,1,1
116,Pan Shan Chi,Han Zenki,1,2019-04-18,Black,Win,Yamada Kimio,1,1,1
116,Pan Shan Chi,Han Zenki,1,2019-06-27,Black,Win,Cho Chikun,1,1,1
116,Pan Shan Chi,Han Zenki,1,2019-11-14,Black,Loss,Ko Reibun,1,1,1
116,Pan Shan Chi,Han Zenki,1,2019-11-21,Black,Win,Cho Chikun,1,1,1
116,Pan Shan Chi,Han Zenki,1,2020-07-02,White,Loss,Cho Chikun,1,1,1
116,Pan Shan Chi,Han Zenki,1,2020-08-13,White,Loss,Cho U,1,1,1
116,Pan Shan Chi,Han Zenki,1,2020-08-24,White,Loss,Anzai Nobuaki,1,1,1
116,Pan Shan Chi,Han Zenki,1,2021-01-28,Black,Loss,Ichiriki Ryo,1,1,1
116,Pan Shan Chi,Han Zenki,1,2021-05-03,Black,Loss,Kiyonari Tetsuya,1,1,1
116,Pan Shan Chi,Han Zenki,1,2021-06-10,White,Loss,Ida Atsushi,1,1,1
116,Pan Shan Chi,Han Zenki,1,2021-11-06,Black,Win,Nakano Hironari,1,1,1
116,Pan Shan Chi,Han Zenki,1,2021-11-06,White,Win,Cho Riyu,1,1,1
116,Pan Shan Chi,Han Zenki,1,2021-11-07,Black,Win,Okuda Aya,1,1,1
116,Pan Shan Chi,Han Zenki,1,2021-11-07,White,Win,Tsuruyama Atsushi,1,1,1
116,Pan Shan Chi,Han Zenki,1,2022-09-15,White,Win,Sugimoto Akira,1,1,1
116,Pan Shan Chi,Han Zenki,1,2023-04-27,Black,Loss,Ichiriki Ryo,1,1,1
116,Pan Shan Chi,Han Zenki,1,2025-08-18,White,Loss,Cho U,1,1,1
234,Park Byeongkyu,Park Pyeongkyu,1,2022-06-13,White,Win,Kim Eunseon,1,1,1
234,Park Byeongkyu,Park Pyeongkyu,1,2022-06-14,White,Win,Lee Seuljoo,1,1,1
234,Park Byeongkyu,Park Pyeongkyu,1,2023-07-29,White,Loss,Kim Chaeyoung,1,1,1
234,Park Byeongkyu,Park Pyeongkyu,1,2024-05-23,Black,Loss,Lee Changho,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2016-04-15,White,Loss,Oh Yujin,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2016-07-16,White,Loss,Shibano Toramaru,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2018-01-31,White,Loss,Park Hyunsoo,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2018-02-01,Black,Loss,Park Hyunsoo,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2018-07-11,White,Loss,Oh Jeonga,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2019-01-04,White,Win,Kim Myounghoon,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2019-01-13,Black,Loss,Park Junghwan,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2019-03-12,White,Loss,Shin Minjun,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2019-04-08,White,Loss,Lee Changho,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2019-08-04,White,Loss,Han Seungjoo,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2020-01-04,Black,Win,Kang Seungmin,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2020-01-09,White,Loss,Lee Changseok,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2021-12-24,White,Loss,Han Sangjo,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2022-12-27,White,Loss,Byun Sangil,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2023-06-14,White,Loss,Kim Eunji,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2023-12-08,Black,Loss,Shin Minjun,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2024-12-12,White,Loss,Kwon Hyojin  (m),1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2024-12-29,White,Loss,An Sungjoon,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2025-01-10,White,Loss,Ryu Minhyung,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2025-02-27,Black,Loss,Xu Haohong,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2025-03-15,White,Loss,Choi Jaeyoung,1,1,1
1631,Park Jinyoung,Park Jinyeong,1,2025-07-28,Black,Loss,Lee Jihyun  (m),1,1,1
127,Park Shiun,Park Chieun,1,2015-01-07,White,Loss,Baek Hongseok,1,1,1
127,Park Shiun,Park Chieun,1,2015-01-27,Black,Loss,Yoo Zhiying,1,1,1
127,Park Shiun,Park Chieun,1,2015-03-14,Black,Loss,Kim Mili,1,1,1
127,Park Shiun,Park Chieun,1,2015-03-31,White,Loss,Oh Yujin,1,1,1
127,Park Shiun,Park Chieun,1,2015-04-01,White,Loss,Park Taehee,1,1,1
127,Park Shiun,Park Chieun,1,2015-07-02,White,Win,Kim Chaeyoung,1,1,1
127,Park Shiun,Park Chieun,1,2015-10-17,Black,Win,Rui Naiwei,1,1,1
127,Park Shiun,Park Chieun,1,2015-10-18,Black,Win,Wang Chenxing,1,1,1
127,Park Shiun,Park Chieun,1,2015-10-19,White,Win,Li He,1,1,1
127,Park Shiun,Park Chieun,1,2015-10-21,Black,Loss,Yoo Zhiying,1,1,1
127,Park Shiun,Park Chieun,1,2016-01-04,Black,Loss,Cho Hunhyun,1,1,1
127,Park Shiun,Park Chieun,1,2016-03-28,Black,Loss,Oh Jeonga,1,1,1
127,Park Shiun,Park Chieun,1,2016-08-01,Black,Loss,Seo Bongsoo,1,1,1
127,Park Shiun,Park Chieun,1,2016-10-06,White,Win,Kim Hyemin,1,1,1
127,Park Shiun,Park Chieun,1,2016-11-12,White,Loss,Yoo Zhiying,1,1,1
127,Park Shiun,Park Chieun,1,2017-01-02,Black,Win,Seo Bongsoo,1,1,1
127,Park Shiun,Park Chieun,1,2017-02-23,Black,Loss,Kim Dayoung,1,1,1
127,Park Shiun,Park Chieun,1,2017-03-05,Black,Win,Kim Chaeyoung,1,1,1
127,Park Shiun,Park Chieun,1,2017-03-16,White,Win,Lee Youngjoo,1,1,1
127,Park Shiun,Park Chieun,1,2017-03-21,Black,Win,Oh Jeonga,1,1,1
127,Park Shiun,Park Chieun,1,2017-03-24,Black,Win,Kim Hyemin,1,1,1
127,Park Shiun,Park Chieun,1,2017-04-15,White,Loss,Cao Youyin,1,1,1
127,Park Shiun,Park Chieun,1,2017-05-11,Black,Win,Nyu Eiko,1,1,1
127,Park Shiun,Park Chieun,1,2017-05-12,White,Loss,Li He,1,1,1
127,Park Shiun,Park Chieun,1,2017-09-20,White,Loss,Oh Jeonga,1,1,1
127,Park Shiun,Park Chieun,1,2017-10-21,White,Loss,Kim Hyemin,1,1,1
127,Park Shiun,Park Chieun,1,2017-12-20,Black,Loss,Choi Jeong,1,1,1
127,Park Shiun,Park Chieun,1,2018-02-22,White,Loss,Choi Jeong,1,1,1
127,Park Shiun,Park Chieun,1,2018-03-03,Black,Win,Heo Seohyun,1,1,1
127,Park Shiun,Park Chieun,1,2018-03-15,White,Loss,Kim Dayoung,1,1,1
127,Park Shiun,Park Chieun,1,2018-03-20,Black,Loss,Kim Hyemin,1,1,1
127,Park Shiun,Park Chieun,1,2018-03-28,Black,Loss,Cho Seungah,1,1,1
127,Park Shiun,Park Chieun,1,2018-04-15,Black,Win,Kim Sinyeong,1,1,1
127,Park Shiun,Park Chieun,1,2018-04-18,White,Loss,Heo Seohyun,1,1,1
127,Park Shiun,Park Chieun,1,2018-04-19,White,Loss,Kim Chaeyoung,1,1,1
127,Park Shiun,Park Chieun,1,2018-04-28,White,Win,Kim Eunseon,1,1,1
127,Park Shiun,Park Chieun,1,2018-05-04,Black,Loss,Park Taehee,1,1,1
127,Park Shiun,Park Chieun,1,2020-01-28,Black,Loss,Han Chongjin,1,1,1
127,Park Shiun,Park Chieun,1,2020-03-06,Black,Win,Kim Hyemin,1,1,1
127,Park Shiun,Park Chieun,1,2020-09-22,White,Loss,An Joyeong,1,1,1
127,Park Shiun,Park Chieun,1,2021-03-11,White,Loss,Cho Hyeyeon,1,1,1
127,Park Shiun,Park Chieun,1,2021-08-30,Black,Loss,Han Chongjin,1,1,1
127,Park Shiun,Park Chieun,1,2023-03-17,White,Loss,Yoo Changhyuk,1,1,1
127,Park Shiun,Park Chieun,1,2025-04-04,Black,Loss,Lee Changho,1,1,1
127,Park Shiun,Park Chieun,1,2025-09-22,Black,Loss,Lee Changho,1,1,1
127,Park Shiun,Park Chieun,1,2025-10-03,Black,Loss,Kim Hyemin,1,1,1
127,Park Shiun,Park Chieun,1,2025-10-10,White,Win,Seo Bongsoo,1,1,1
127,Park Shiun,Park Chieun,1,2025-10-23,White,Win,Kwon Hyojin  (f),1,1,1
127,Park Shiun,Park Chieun,1,2025-10-29,Black,Loss,Yoo Changhyuk,1,1,1
127,Park Shiun,Park Chieun,1,2025-11-04,White,Loss,Choi Myeonghun,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-01-15,Black,Loss,Ida Atsushi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-01-22,White,Loss,Obuchi Kotaro,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-02-19,Black,Loss,Yu Zhengqi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-03-26,White,Loss,Yamashita Keigo,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-04-02,White,Loss,Kono Rin,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-04-16,White,Loss,Rin Kanketsu,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-05-07,Black,Loss,Awaji Shuzo,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-05-28,White,Loss,Ko Iso,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-06-11,Black,Win,Ha Yeongil,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-07-02,White,Win,Seto Taiki,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-07-16,White,Loss,Yuki Satoshi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-07-23,Black,Win,Tsuruyama Atsushi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-07-30,Black,Win,Takanashi Seiken,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-08-13,Black,Loss,Kyo Kagen,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-09-03,Black,Loss,Son Makoto,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-09-24,Black,Loss,Yuki Satoshi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-10-22,White,Loss,Rin Shien,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2015-11-26,White,Loss,Adachi Toshimasa,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-02-25,White,Win,Son Makoto,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-03-03,White,Win,Yamada Kimio,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-03-24,Black,Win,Nakane Naoyuki,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-04-07,Black,Win,Terayama Rei,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-04-21,Black,Win,Rin Kanketsu,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-05-05,Black,Win,Cho U,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-05-19,White,Win,Yamashiro Hiroshi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-05-26,White,Win,Yao Zhiteng,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-06-02,Black,Loss,Awaji Shuzo,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-06-09,Black,Win,Tsuruyama Atsushi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-06-16,Black,Win,Ishii Kunio,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-07-14,Black,Loss,Yuki Satoshi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-07-21,White,Loss,So Yokoku,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-07-25,White,Loss,Takao Shinji,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-08-04,White,Win,Cho Riyu,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-08-15,Black,Win,Shibano Toramaru,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-08-25,White,Win,Mitani Tetsuya,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-09-01,White,Win,Yoda Norimoto,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-09-08,White,Win,Horimoto Mitsunari,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-09-29,Black,Loss,Kobayashi Satoru,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-10-13,Black,Loss,Uchida Shuhei,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-11-24,Black,Loss,Suzuki Shinji,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2016-12-08,White,Win,Yuki Satoshi,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2017-01-12,Black,Win,Ogata Masaki,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2017-01-19,White,Win,Kono Mitsuki,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2017-02-16,White,Loss,Rin Kanketsu,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2017-02-23,Black,Loss,Motoki Katsuya,1,1,1
41,Ryu Si Hoon,Ryu Shikun,1,2017-03-02,White,Loss,Kyo Kagen,1,1,1
